id,newid,chr,start,stop,pval,qval,mdiff,gene,gene-distance,gene-strand,feature-type,gene-type,in-promoter,in-exon,in-intron
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpGTile.538,CpGTile005771,1,74114001,74115000,0.00504981413645135,0.0214890505436268,10.4926670764907,Tns1,15511,-,mRNA,gene,No,No,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpGTile.616,CpGTile005772,1,75493001,75494000,0.0143964128893767,0.048359456862694,14.8441230643291,Gm15181,-2075,-,pseudogenic_transcript,pseudogene,No,No,No
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpGTile.619,CpGTile000086,1,76018001,76019000,5.32637003914463e-07,9.81651923881864e-06,14.3569023569024,Gm29065,-22609,-,lnc_RNA,ncRNA_gene,No,No,No
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpGTile.626,CpGTile005773,1,78147001,78148000,0.000843529499765505,0.00506495998648796,12.6937912156277,Pax3,25476,-,mRNA,gene,No,No,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpGTile.627,CpGTile000090,1,78148001,78149000,0.00580106848132628,0.0240025402138114,18.200821201941,Pax3,24476,-,mRNA,gene,No,No,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpGTile.642,CpGTile004631,1,78373001,78374000,5.23895863833778e-06,7.13484172445006e-05,24.7909666328046,Gm37884,20752,+,unconfirmed_transcript,gene,No,No,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpGTile.652,CpGTile005774,1,79718001,79719000,0.00059279898671094,0.00378874832175885,11.2517470582537,Wdfy1,-10187,-,transcript,gene,No,No,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpGTile.662,CpGTile004632,1,82151001,82152000,1.28931507484523e-08,3.82454388406933e-07,14.6145940390545,Mir6344,41366,+,miRNA,ncRNA_gene,No,No,No
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpGTile.669,CpGTile004389,1,82784001,82785000,0.00546698172431319,0.0229088682613057,11.869918699187,Gm36999,190,-,unconfirmed_transcript,gene,Yes,Yes,No
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpGTile.676,CpGTile005775,1,84382001,84383000,0.00179991584191796,0.00942204384239101,11.9121487619534,Gm37959,-8882,-,unconfirmed_transcript,gene,No,No,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpGTile.688,CpGTile000097,1,85775001,85776000,0.00649975053314207,0.0261655886574505,10.7877169559413,Cab39,4202,+,lnc_RNA,gene,No,Yes,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpGTile.696,CpGTile000098,1,86054001,86055000,0.000449595709672695,0.00300789387868635,14.5383244206774,Psmd1,-589,+,lnc_RNA,gene,Yes,Yes,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpGTile.704,CpGTile005446,1,86325001,86326000,0.000920369325565093,0.00544217270914557,10.9538737124944,Nmur1,0,-,mRNA,gene,Yes,Yes,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpGTile.746,CpGTile005776,1,87776001,87777000,2.56222719905998e-06,3.86913136466834e-05,10.0307404437316,Dgkd,-4009,+,mRNA,gene,No,No,No
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpGTile.749,CpGTile005777,1,87861001,87862000,0.013313018741116,0.0456267154816299,11.9720767888307,Dgkd,-119,+,mRNA,gene,Yes,Yes,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpGTile.760,CpGTile004633,1,89018001,89019000,4.45570824522179e-07,8.45294410338975e-06,18.7044892188052,Gm38312,-5795,+,unconfirmed_transcript,gene,No,No,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpGTile.761,CpGTile004634,1,89035001,89036000,3.22404168966864e-07,6.4634451593989e-06,19.3016431924883,ENSMUSG00000120521,-4362,-,lnc_RNA,ncRNA_gene,No,Yes,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpGTile.764,CpGTile000107,1,89348001,89349000,1.56747423978609e-07,3.46082491066393e-06,14.8612570948076,C030007H22Rik,-14147,-,lnc_RNA,ncRNA_gene,No,No,No
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpGTile.767,CpGTile005364,1,89409001,89410000,0.000642350690997176,0.00405103391523472,14.095018363311,Gm37297,-1160,+,unconfirmed_transcript,gene,No,No,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpGTile.768,CpGTile004390,1,89456001,89457000,1.9981888343918e-13,1.67584892829477e-11,27.3532881912383,Gm55945,-34082,+,rRNA,ncRNA_gene,No,No,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpGTile.769,CpGTile005778,1,89461001,89462000,0.00012615485787881,0.00104935881462566,14.8015021459227,Gm55945,-29082,+,rRNA,ncRNA_gene,No,No,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpGTile.776,CpGTile005779,1,89851001,89852000,6.97054097717013e-05,0.00064009865959992,12.2128851540616,Gbx2,4908,-,lnc_RNA,gene,No,No,No
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpGTile.792,CpGTile005780,1,90566001,90567000,8.27434738232932e-07,1.43862666643501e-05,13.8989529997704,Cops8,26701,+,mRNA,gene,No,No,No
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpGTile.800,CpGTile005781,1,90952001,90953000,0.00119855246102265,0.00678105969399521,18.815987933635,Lrrfip1,25502,+,mRNA,gene,No,No,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpGTile.803,CpGTile000113,1,91006001,91007000,3.23725246339944e-16,4.170048721794e-14,16.2405422446406,Lrrfip1,24695,+,mRNA,gene,No,Yes,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpGTile.805,CpGTile005782,1,91137001,91138000,0.000180732043676483,0.00142503971827574,18.7899057464275,Ramp1,29235,+,mRNA,gene,No,No,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpGTile.809,CpGTile005783,1,91248001,91249000,2.60746266181243e-06,3.92473026587677e-05,17.077088201935,Gm17090,0,-,lnc_RNA,ncRNA_gene,Yes,Yes,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpGTile.822,CpGTile005784,1,91539001,91540000,0.00094899656806011,0.00556621752033846,20.0320512820513,Gm28380,0,+,lnc_RNA,ncRNA_gene,Yes,Yes,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpGTile.823,CpGTile004635,1,91635001,91636000,0.000716576000245516,0.00443046041090489,11.7036729611953,Twist2,-93183,+,mRNA,gene,No,No,No
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpGTile.827,CpGTile005785,1,91850001,91851000,0.00187739948630863,0.00973280090001949,13.0282239201622,Gm37600,6021,+,unconfirmed_transcript,gene,No,No,No
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpGTile.833,CpGTile004636,1,92608001,92609000,7.53238969523978e-06,9.76213369755622e-05,16.2239397285185,Otos,-31439,-,mRNA,gene,No,No,No
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpGTile.858,CpGTile005786,1,93616001,93617000,0.00560160134075324,0.0233516432835078,13.8129324743498,Bok,0,+,mRNA,gene,Yes,Yes,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpGTile.912,CpGTile000130,1,118616001,118617000,3.09457668852911e-12,2.02104585673452e-10,18.1866147165064,Gm23497,6452,+,snRNA,ncRNA_gene,No,No,No
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpGTile.920,CpGTile005787,1,119166001,119167000,0.00180660766076342,0.0094443510766257,12.2011674898967,Gm3508,3484,-,pseudogenic_transcript,pseudogene,No,No,No
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpGTile.937,CpGTile000137,1,120012001,120013000,0.000719709833289464,0.00444629910566827,15.8333333333333,Tmem37,-10198,-,mRNA,gene,No,No,No
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpGTile.964,CpGTile004637,1,125362001,125363000,2.21069798990318e-21,6.60812040720314e-19,-11.4967949436458,Actr3,0,-,mRNA,gene,Yes,Yes,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpGTile.976,CpGTile004391,1,127198001,127199000,2.2961033537626e-08,6.37316673862679e-07,13.0748429458642,Gm37510,0,+,unconfirmed_transcript,gene,Yes,Yes,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpGTile.990,CpGTile000147,1,128372001,128373000,0.000100053670105406,0.000866564916372949,14.6003335186215,Dars,-26897,-,mRNA,gene,No,No,No
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpGTile.995,CpGTile005788,1,128639001,128640000,0.000956125144544696,0.00560534415792787,14.7259168662624,Gm29599,-38663,+,pseudogenic_transcript,pseudogene,No,No,No
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpGTile.1006,CpGTile005789,1,130931001,130932000,0.0124050494778193,0.0431813774290968,10.2926127278542,Il10,-15582,+,mRNA,gene,No,No,No
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpGTile.1019,CpGTile000152,1,131501001,131502000,1.4655969700875e-26,6.44735855131923e-24,36.6236103078208,Avpr1b,-24977,+,mRNA,gene,No,No,No
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpGTile.1023,CpGTile005365,1,131689001,131690000,0.00224246350104603,0.0112997547490586,13.687343358396,Slc26a9,10774,+,mRNA,gene,No,Yes,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpGTile.1036,CpGTile000154,1,132058001,132059000,0.00010842871309004,0.000926029432423025,14.8936812854899,Gm29629,-8242,+,lnc_RNA,ncRNA_gene,No,No,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpGTile.1048,CpGTile000157,1,132317001,132318000,7.33987574732999e-10,2.88587255978956e-08,18.1321937321937,Tmcc2,57,-,mRNA,gene,Yes,Yes,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpGTile.1053,CpGTile005790,1,132523001,132524000,0.00329177101792022,0.0153713207573632,10.9178246697547,Nfasc,-8124,-,transcript,gene,No,Yes,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpGTile.1062,CpGTile005791,1,132856001,132857000,2.21117717984717e-05,0.000246436480345034,13.9904472427269,Gm55923,-4520,-,miRNA,ncRNA_gene,No,No,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpGTile.1064,CpGTile000161,1,132876001,132877000,0.000113260809784246,0.000962713337991849,12.4227614874733,Gm38308,-2944,-,unconfirmed_transcript,gene,No,No,No
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpGTile.1076,CpGTile005792,1,133150001,133151000,2.58503145306964e-07,5.33844808652793e-06,12.5792150465406,Plekha6,-22835,+,mRNA,gene,No,No,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpGTile.1116,CpGTile000166,1,134442001,134443000,0.00451224961496782,0.0195693765778295,12.036540165479,Gm15454,-2819,+,pseudogenic_transcript,pseudogene,No,No,No
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpGTile.1124,CpGTile005793,1,134920001,134921000,0.0033136208431475,0.0154593017385973,11.1892712013666,Ube2t,20309,+,lnc_RNA,gene,No,No,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpGTile.1128,CpGTile000168,1,135031001,135032000,1.20627365382905e-05,0.000146710684367822,19.5022275818176,Lgr6,1015,-,mRNA,gene,No,No,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpGTile.1144,CpGTile000171,1,135591001,135592000,1.71375199622959e-06,2.71815221277334e-05,13.4494189369404,ENSMUSG00000120094,-22650,+,lnc_RNA,ncRNA_gene,No,No,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpGTile.1145,CpGTile004392,1,135601001,135602000,1.23310683653412e-08,3.6906799196922e-07,11.1628282521242,ENSMUSG00000120094,-12650,+,lnc_RNA,ncRNA_gene,No,No,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpGTile.1149,CpGTile005794,1,135647001,135648000,0.00532765274919066,0.0224176917973334,10.1362355151895,Csrp1,0,+,mRNA,gene,Yes,Yes,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpGTile.1169,CpGTile000175,1,136158001,136159000,0.00328627596854134,0.0153579645599355,11.180780611526,Inava,0,-,mRNA,gene,Yes,Yes,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpGTile.1184,CpGTile005795,1,136624001,136625000,3.39957535407264e-09,1.16391346967912e-07,10.3873341951112,Platr22,54,+,lnc_RNA,ncRNA_gene,Yes,Yes,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpGTile.1185,CpGTile005796,1,136710001,136711000,1.16439233160418e-05,0.00014243593617229,11.497113997114,Mif-ps1,6259,-,pseudogenic_transcript,pseudogene,No,No,No
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpGTile.1197,CpGTile000178,1,138488001,138489000,4.11214480944764e-11,2.11196926715459e-09,16.8123837408991,Gm37080,-5556,-,unconfirmed_transcript,gene,No,No,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpGTile.1199,CpGTile000180,1,138520001,138521000,1.30456441881034e-06,2.14351372083978e-05,13.2464589790874,Gm37101,-20908,-,unconfirmed_transcript,gene,No,No,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpGTile.1203,CpGTile005366,1,138713001,138714000,0.00209270007253465,0.0106953460905114,14.4244105409154,Lhx9,47398,-,lnc_RNA,gene,No,No,No
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpGTile.1228,CpGTile005797,1,150955001,150956000,0.00218567209954321,0.0110661998215384,14.5535774724159,Gm37671,-201,+,unconfirmed_transcript,gene,Yes,No,No
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpGTile.1237,CpGTile005798,1,151494001,151495000,0.00868606953366664,0.0328125904793517,10.1344648958448,Niban1,46756,+,mRNA,gene,No,No,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpGTile.1238,CpGTile000185,1,151597001,151598000,2.18431324341083e-05,0.000244022069468477,16.2380546882392,2810414N06Rik,32770,-,lnc_RNA,ncRNA_gene,No,Yes,No
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpGTile.1241,CpGTile000186,1,151738001,151739000,0.000104523189827359,0.000898159810611755,11.1781425521209,Gm25279,-7296,-,snRNA,ncRNA_gene,No,No,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpGTile.1242,CpGTile005799,1,151916001,151917000,0.00105423700291099,0.00608264596042392,12.4928136138898,1700025G04Rik,14044,-,mRNA,gene,No,No,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpGTile.1248,CpGTile000187,1,152322001,152323000,0.00188489550842803,0.0097616880036186,14.3664245359161,Btf3-ps14,-38726,-,pseudogenic_transcript,pseudogene,No,No,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpGTile.1250,CpGTile005800,1,152465001,152466000,0.00190142643127249,0.00983201257585926,13.8789505068575,Rgl1,2511,-,transcript,gene,No,No,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpGTile.1251,CpGTile005801,1,152489001,152490000,2.92251558282557e-06,4.34062315307274e-05,10.3950914914903,Rgl1,10781,-,mRNA,gene,No,No,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpGTile.1261,CpGTile005802,1,152972001,152973000,1.28309369973047e-05,0.000154603932772379,12.4705712428685,Nmnat2,2777,+,transcript,gene,No,No,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpGTile.1263,CpGTile005803,1,153067001,153068000,5.81974306948269e-07,1.06007593641886e-05,17.299882090921,Lamc2,-4809,-,mRNA,gene,No,No,No
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpGTile.1264,CpGTile004638,1,153183001,153184000,1.70010633775508e-06,2.69834468000019e-05,13.119376621465,Gm8818,1825,+,pseudogenic_transcript,pseudogene,No,No,Yes
