id,newid,chr,start,stop,pval,qval,mdiff,gene,gene-distance,gene-strand,feature-type,gene-type,in-promoter,in-exon,in-intron
HDM_ESR2_Male-v-HDM_WT_MaleCpGTile.2258,CpGTile000178,1,138488001,138489000,1.29687140464874e-08,3.63914519223557e-06,-15.948418612353,Gm37080,-5556,-,unconfirmed_transcript,gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpGTile.2260,CpGTile000180,1,138520001,138521000,5.80930236493689e-05,0.00365304694168194,-11.2684365781711,Gm37101,-20908,-,unconfirmed_transcript,gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpGTile.2267,CpGTile005458,1,138767001,138768000,3.39393816425972e-10,1.49782064439231e-07,11.4412178928308,Lhx9,2168,-,mRNA,gene,No,Yes,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpGTile.2341,CpGTile004516,1,150109001,150110000,0.000157453029443387,0.00768976748882102,-22.0241003093959,Rbm3-ps,31751,-,pseudogenic_transcript,pseudogene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpGTile.2369,CpGTile000184,1,151541001,151542000,0.000819879687337323,0.0255301039733006,-16.6410650281618,Niban1,-10918,+,transcript,gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpGTile.2372,CpGTile007849,1,151629001,151630000,0.000799073556489687,0.0250914547315944,-10.7507277462847,2810414N06Rik,770,-,lnc_RNA,ncRNA_gene,Yes,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpGTile.2391,CpGTile000188,1,152399001,152400000,6.62904665234925e-11,3.61584362855414e-08,-20.0658856624655,Rgl1,28796,-,lnc_RNA,gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpGTile.2411,CpGTile005803,1,153067001,153068000,0.00153579523291306,0.0395677314859568,-11.8279569892473,Lamc2,-4809,-,mRNA,gene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpGTile.2420,CpGTile007850,1,153209001,153210000,0.000119915598862925,0.00634826309039378,-10.3643724696356,Lamc1,-470,-,mRNA,gene,Yes,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpGTile.2424,CpGTile007851,1,153269001,153270000,1.27400675756218e-09,4.79435946820439e-07,-20.1348015948358,E330020D12Rik,13537,-,lnc_RNA,ncRNA_gene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpGTile.2432,CpGTile004639,1,153606001,153607000,4.95532462703134e-05,0.00326845769618916,-16.7795914177189,C230024C17Rik,6576,-,lnc_RNA,ncRNA_gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpGTile.2437,CpGTile005805,1,153761001,153762000,0.000221239781001317,0.00997977941451443,-17.9528011277607,Teddm1a,-5488,+,mRNA,gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpGTile.2531,CpGTile000197,1,157278001,157279000,0.00109999158152853,0.0312270636269855,-14.1444114737883,Cryzl2,-7147,+,mRNA,gene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpGTile.2563,CpGTile005460,1,159498001,159499000,0.000450122562400604,0.0167443711823004,-10.1382089580949,Gm10530,-10232,+,lnc_RNA,ncRNA_gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpGTile.2735,CpGTile004393,1,167411001,167412000,6.7523608772836e-07,9.814264312655e-05,-17.3208658303625,Rxrg,-13953,+,mRNA,gene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpGTile.2755,CpGTile000209,1,168303001,168304000,4.04502940662929e-05,0.00275410646836676,-13.0814753647124,Mir6348,-14212,+,miRNA,ncRNA_gene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpGTile.2775,CpGTile005815,1,170154001,170155000,0.000909762864303684,0.0274773132632915,-13.7259070294785,Nos1ap,224,-,transcript,gene,Yes,Yes,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpGTile.2806,CpGTile004394,1,171020001,171021000,0.00182620977600935,0.0444604732556303,-12.3650724001755,Pcp4l1,2838,-,mRNA,gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpGTile.2929,CpGTile000223,1,177520001,177521000,2.83605715574789e-07,5.0064612270062e-05,-10.7119978036057,1700016C15Rik,-36380,+,mRNA,gene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpGTile.2980,CpGTile000230,1,179698001,179699000,1.32140981381007e-06,0.000174316413185419,-15.9462279443275,Gm37070,53977,-,pseudogenic_transcript,pseudogene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpGTile.2995,CpGTile007852,1,180204001,180205000,6.70065501344487e-08,1.52716593136132e-05,-19.4384095101455,Gm36933,0,+,unconfirmed_transcript,gene,Yes,Yes,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpGTile.3130,CpGTile004395,1,184395001,184396000,7.86596066817864e-05,0.00458962302972837,-18.7383052659717,Gm38358,-31231,+,pseudogenic_transcript,pseudogene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpGTile.3135,CpGTile005827,1,184460001,184461000,5.61438667986252e-12,4.32623735504559e-09,-15.0589754228788,Hlx,2796,-,mRNA,gene,No,Yes,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpGTile.3156,CpGTile000244,1,184916001,184917000,0.00122865706303228,0.0336791166602967,-13.7249551726826,Rab3gap2,-19314,+,mRNA,gene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpGTile.3209,CpGTile000249,1,187737001,187738000,3.72457577037636e-05,0.00257933272128256,-13.351196525917,9330162B11Rik,3188,-,lnc_RNA,ncRNA_gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpGTile.3223,CpGTile005834,1,188636001,188637000,2.53971211966958e-05,0.00194859243831283,-12.74470322393,Ush2a,-48941,+,mRNA,gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpGTile.3266,CpGTile000258,1,190371001,190372000,0.00115442303003184,0.0322555276675431,-12.892316017316,Gm30932,44480,+,lnc_RNA,ncRNA_gene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpGTile.3356,CpGTile004517,1,193397001,193398000,0.000967510895531367,0.0285252376323151,-10.5795073135086,ENSMUSG00000120108,59057,+,lnc_RNA,ncRNA_gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpGTile.3366,CpGTile007853,1,194895001,194896000,0.00210534191750475,0.0487539248842958,13.1583418280666,Gm37887,9075,-,unconfirmed_transcript,gene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpGTile.3399,CpGTile000266,2,4824001,4825000,0.00063959672608424,0.0217281412131169,-15.1657771308426,Gm13176,14424,-,pseudogenic_transcript,pseudogene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpGTile.3422,CpGTile004396,2,5662001,5663000,0.000963522013691977,0.0284519193027079,-13.151251179049,Camk1d,17858,-,mRNA,gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpGTile.3469,CpGTile007854,2,9857001,9858000,0.000197796623327038,0.00917108594743755,-14.5908795393332,Gata3,20484,-,transcript,gene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpGTile.3477,CpGTile000276,2,9890001,9891000,1.04710474794953e-05,0.000977541845113728,-13.0054793279899,9230102O04Rik,-1198,-,lnc_RNA,ncRNA_gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpGTile.3491,CpGTile007855,2,10302001,10303000,1.09975428496654e-07,2.27756569264319e-05,-32.2851153039832,Sfmbt2,-72321,+,mRNA,gene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpGTile.3583,CpGTile004397,2,17857001,17858000,8.88475493090182e-07,0.000124298117188933,-18.9788760045023,Gm13323,-54207,-,pseudogenic_transcript,pseudogene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpGTile.3634,CpGTile000290,2,20659001,20660000,0.00125204557444199,0.0340547359442816,-22.3353985088733,ENSMUSG00000121268,-12897,+,lnc_RNA,ncRNA_gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpGTile.3692,CpGTile007736,2,24497001,24498000,1.07805841963723e-06,0.000145374544466233,-12.4835731007894,Cacna1b,0,-,mRNA,gene,Yes,Yes,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpGTile.3741,CpGTile005850,2,25360001,25361000,0.000362260695393776,0.0143810372596209,-15.0729857819905,Ptgds,0,-,mRNA,gene,Yes,Yes,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpGTile.3782,CpGTile007856,2,26067001,26068000,5.62847195517647e-05,0.00357594035877911,-15.27665317139,Gm13553,13691,-,lnc_RNA,ncRNA_gene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpGTile.3789,CpGTile004398,2,26237001,26238000,4.08532982061733e-07,6.63291615752405e-05,-16.7197417733585,Gpsm1,2753,+,transcript,gene,No,Yes,No
HDM_ESR2_Male-v-HDM_WT_MaleCpGTile.3849,CpGTile000301,2,27313001,27314000,0.000520463749462557,0.0186057941928344,-16.5838166252416,Vav2,2925,-,mRNA,gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpGTile.3862,CpGTile005467,2,27562001,27563000,0.000584076923066782,0.0202383123506638,-13.2792207792208,Rxra,-3452,+,mRNA,gene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpGTile.3867,CpGTile007857,2,27708001,27709000,0.000132739859625254,0.0068189595997966,-26.8292682926829,Col5a1,-67437,+,mRNA,gene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpGTile.3957,CpGTile004648,2,29835001,29836000,0.000277541782271463,0.0117877445106945,-17.110807763072,Gle1,2266,+,lnc_RNA,gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpGTile.4000,CpGTile004400,2,30437001,30438000,4.83509960972162e-05,0.00320658617932359,-10.1925925925926,Gm14487,12262,+,lnc_RNA,ncRNA_gene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpGTile.4009,CpGTile004401,2,30542001,30543000,2.2664591202595e-08,6.04540045064222e-06,-17.5405999321101,ENSMUSG00000120768,-1885,+,lnc_RNA,ncRNA_gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpGTile.4019,CpGTile004650,2,30634001,30635000,5.34839828922213e-09,1.75432720297581e-06,-16.7506911692958,Mir3089,22781,+,miRNA,ncRNA_gene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpGTile.4054,CpGTile007858,2,31146001,31147000,0.000269419312779581,0.011584661649432,-15.4842303140013,Ncs1,9825,+,mRNA,gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpGTile.4057,CpGTile007859,2,31232001,31233000,5.22549306603841e-05,0.00337332361854995,-15.7744360902256,Hmcn2,27576,+,mRNA,gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpGTile.4090,CpGTile000311,2,31748001,31749000,1.42023184104044e-06,0.000184841287622616,-10.5804248782738,Fibcd1,-11985,-,mRNA,gene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpGTile.4154,CpGTile007860,2,32624001,32625000,0.00115479621338593,0.0322555276675431,-13.9025660448821,6330409D20Rik,0,-,lnc_RNA,ncRNA_gene,Yes,Yes,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpGTile.4175,CpGTile005865,2,33075001,33076000,0.000513798557985114,0.0184623127625363,-23.6263736263736,Gm13528,7089,+,lnc_RNA,ncRNA_gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpGTile.4222,CpGTile000322,2,33997001,33998000,4.81211225956536e-07,7.46345613304649e-05,-14.2337771035493,C230014O12Rik,0,-,lnc_RNA,ncRNA_gene,Yes,Yes,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpGTile.4283,CpGTile005470,2,35553001,35554000,3.10238818212132e-12,2.51011407462544e-09,-14.0532515009085,Dab2ip,1372,+,transcript,gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpGTile.4288,CpGTile007861,2,35689001,35690000,0.00161941309269417,0.0408602623085754,-10.9479780532412,9030204H09Rik,-19202,+,lnc_RNA,ncRNA_gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpGTile.4306,CpGTile007862,2,36298001,36299000,0.00123491062581936,0.033829698001723,14.1205112598904,Or1j11,-9959,+,mRNA,gene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpGTile.4410,CpGTile000334,2,44402001,44403000,0.000215561741235586,0.00981664419408178,-11.6098350303891,Gtdc1,58360,-,transcript,gene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpGTile.4459,CpGTile007863,2,49629001,49630000,0.000428603061160453,0.0161549329033035,-15.0538801878342,Kif5c,-4537,+,transcript,gene,No,Yes,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpGTile.4472,CpGTile005873,2,50625001,50626000,7.45066772337595e-09,2.31856443140021e-06,-30.1995106342932,Gm13484,-76923,-,pseudogenic_transcript,pseudogene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpGTile.4478,CpGTile005875,2,51030001,51031000,0.000326819847608916,0.0133436653125745,-14.1165520450902,Rnd3,8107,-,lnc_RNA,gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpGTile.4589,CpGTile000354,2,59008001,59009000,0.00158867986555828,0.040467824867884,-11.965689265334,Pkp4,15732,+,mRNA,gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpGTile.4623,CpGTile000361,2,60541001,60542000,0.000418236787654512,0.0158621054408743,-10.0996376811594,Itgb6,-5057,-,transcript,gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpGTile.4625,CpGTile004654,2,60656001,60657000,0.000424400569146534,0.0160457309490406,-13.5785038520973,Rbms1,-44717,-,transcript,gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpGTile.4632,CpGTile007864,2,61286001,61287000,0.000110592240615591,0.00595865770242415,-10.4811715481172,Gm56482,-36110,+,snoRNA,ncRNA_gene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpGTile.4667,CpGTile007865,2,64195001,64196000,0.000400395315344604,0.0154387391431886,-13.0409356725146,Gm13575,28205,-,lnc_RNA,ncRNA_gene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpGTile.4758,CpGTile000369,2,70153001,70154000,3.89289679803965e-05,0.00267301901781301,-17.1015843429636,Rpl9-ps7,-135326,+,pseudogenic_transcript,pseudogene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpGTile.4771,CpGTile000370,2,70458001,70459000,1.06522871720335e-05,0.000992553018646987,-14.590821038268,Gm16510,-8782,-,pseudogenic_transcript,pseudogene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpGTile.4833,CpGTile000380,2,72051001,72052000,1.07914225438734e-07,2.25807979562242e-05,15.1968503937008,Rapgef4os2,10647,-,lnc_RNA,ncRNA_gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpGTile.4921,CpGTile007866,2,74551001,74552000,0.00119207854892154,0.0330119766179589,-14.7974308300395,Hoxd4,-322,+,mRNA,gene,Yes,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpGTile.4922,CpGTile005472,2,74555001,74556000,4.95880674860045e-11,2.83208856016326e-08,-15.5503895451118,Mir10b,-414,+,miRNA,ncRNA_gene,Yes,Yes,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpGTile.4939,CpGTile000389,2,74756001,74757000,4.8794207987167e-08,1.17847612234949e-05,-15.3997706082581,Gm56191,8859,-,rRNA,ncRNA_gene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpGTile.5001,CpGTile005884,2,77442001,77443000,2.52617957817047e-05,0.00194349502196086,-19.1958495460441,Zfp385b,-49678,-,transcript,gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpGTile.5083,CpGTile005888,2,83903001,83904000,3.44179407404048e-05,0.00243207362119574,-10.7897593053693,Gm13692,-38045,-,pseudogenic_transcript,pseudogene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpGTile.5196,CpGTile004403,2,90945001,90946000,1.54887273505959e-17,2.21149208695674e-14,-22.7916232123806,Mybpc3,-2489,+,mRNA,gene,No,Yes,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpGTile.5234,CpGTile000413,2,91859001,91860000,7.70608559728868e-05,0.004529000340031,-17.948623853211,Creb3l1,-4155,-,mRNA,gene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpGTile.5285,CpGTile004404,2,93114001,93115000,3.33603383329368e-06,0.00037575238704468,-19.1502192982456,Tspan18,27861,-,transcript,gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpGTile.5425,CpGTile000424,2,103715001,103716000,0.00165369385673646,0.0415524430405265,-15.7142857142857,Gm13876,-2669,+,pseudogenic_transcript,pseudogene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpGTile.5451,CpGTile004663,2,104545001,104546000,0.000142528148033535,0.00713308632145341,-12.6583110122808,Pin1rt1,725,-,mRNA,gene,Yes,Yes,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpGTile.5508,CpGTile000428,2,106652001,106653000,3.51339012597127e-05,0.00247545893557021,-13.9051370347658,Gm22813,12322,+,scRNA,ncRNA_gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpGTile.5509,CpGTile005900,2,106653001,106654000,1.19387378538292e-05,0.00108331113236105,-11.0840882354106,Gm22813,13322,+,scRNA,ncRNA_gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpGTile.5579,CpGTile000431,2,112452001,112453000,0.000560297073218654,0.0195964525215327,-16.0790598290598,Gm56445,7628,+,miRNA,ncRNA_gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpGTile.5611,CpGTile005476,2,114898001,114899000,1.35761459945881e-08,3.78770217403869e-06,-12.0066125408497,Gm13973,-30209,-,pseudogenic_transcript,pseudogene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpGTile.5665,CpGTile005904,2,118385001,118386000,4.56778611164212e-35,1.70573271581601e-31,28.4822701161836,Bmf,-4834,-,mRNA,gene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpGTile.5710,CpGTile000440,2,119145001,119146000,0.000473558932749816,0.0174028263772901,-17.5477916941332,Gm14207,10060,-,lnc_RNA,ncRNA_gene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpGTile.5732,CpGTile007867,2,119580001,119581000,0.000680419127432927,0.0226396544363626,-11.8943798449612,Itpka,7185,+,mRNA,gene,No,Yes,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpGTile.5742,CpGTile007868,2,119811001,119812000,0.000856733190338839,0.0264177888198464,-15.7097101788923,Mapkbp1,7619,+,mRNA,gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpGTile.5789,CpGTile000445,2,121410001,121411000,0.00135372158575755,0.0362173909340072,-10.9900579649011,Frmd5,3494,-,transcript,gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpGTile.5847,CpGTile007869,2,125358001,125359000,1.43505443697563e-05,0.00125523189081898,-11.9720946933751,Fbn1,-8089,-,mRNA,gene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpGTile.5867,CpGTile000450,2,126239001,126240000,0.00146812261034544,0.038400150564482,-10.1209677419355,Atp8b4,93474,-,lnc_RNA,gene,No,Yes,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpGTile.5976,CpGTile007377,2,129296001,129297000,2.97801440655068e-07,5.20032600751493e-05,-10.4405731080819,Gm14040,60728,-,lnc_RNA,ncRNA_gene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpGTile.6146,CpGTile007870,2,138121001,138122000,2.00494303550774e-06,0.000243937020041271,-12.2632575757576,Btbd3,590,+,mRNA,gene,Yes,Yes,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpGTile.6223,CpGTile005915,2,144582001,144583000,9.78384852679978e-05,0.0054034285999701,-14.9038461538462,Dtd1,1669,+,transcript,gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpGTile.6275,CpGTile007871,2,147810001,147811000,8.5421810882592e-05,0.00488438237619704,-16.3099520383693,9030622O22Rik,7106,-,lnc_RNA,ncRNA_gene,No,No,Yes
