id,newid,infiniumid,chr,start,stop,pval,qval,mdiff,gene,gene-distance,gene-strand,feature-type,gene-type,in-promoter,in-exon,in-intron
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.2657,CpG000034,,1,37726416,37726416,1.78940786907818e-06,0.00135463549937768,20.7377154526111,Gm19863,9330,-,unconfirmed_transcript,gene,No,No,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.2658,CpG000035,cg36820963_TC21,1,37726428,37726428,4.3299141989309e-06,0.00247324579361546,19.9123195338941,Gm19863,9318,-,unconfirmed_transcript,gene,No,No,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.2659,CpG000036,,1,37726436,37726436,3.84568699757697e-07,0.000466554576483992,21.5481171548117,Gm19863,9310,-,unconfirmed_transcript,gene,No,No,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.2700,CpG000040,,1,37823216,37823216,0.000452036015233693,0.0468688148053914,21.2767319759252,Tsga10,59587,-,lnc_RNA,gene,No,No,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.2880,CpG008729,,1,38249600,38249600,8.58421135078427e-05,0.0171133404351692,26.0140823511404,Aff3,-13077,-,transcript,gene,No,Yes,No
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.2885,CpG008730,,1,38665587,38665587,0.000117559917704947,0.0205629363351254,15.3567076548133,Aff3,680,-,mRNA,gene,Yes,No,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.3222,CpG008731,,1,39759860,39759860,0.000155707872927273,0.0244622723335963,11.6542269274213,Rfx8,298,-,mRNA,gene,Yes,No,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.3381,CpG008732,,1,42578807,42578807,4.40568232029887e-05,0.0110878784417398,17.9806362378976,Gm37047,47836,+,unconfirmed_transcript,gene,No,No,No
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.3383,CpG008733,,1,42578825,42578825,0.000236711317965342,0.0316371333528028,10.3740103740104,Gm37047,47854,+,unconfirmed_transcript,gene,No,No,No
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.3859,CpG000067,,1,52156449,52156449,5.62101364040147e-05,0.0132206176847127,22.9104738590663,Stat1,-2150,+,mRNA,gene,No,No,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.4472,CpG005969,,1,57252919,57252919,1.93872420276239e-05,0.00666549164213034,16.6795423610345,BC055402,1234,-,lnc_RNA,ncRNA_gene,No,Yes,No
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.4473,CpG008734,,1,57252939,57252939,8.75796466719753e-05,0.0173379766916567,16.3723650811169,BC055402,1214,-,lnc_RNA,ncRNA_gene,No,Yes,No
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.4474,CpG008735,,1,57252955,57252955,0.000421586559405016,0.0449427835985561,20.682261208577,BC055402,1198,-,lnc_RNA,ncRNA_gene,No,Yes,No
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.4591,CpG008736,,1,58346573,58346573,0.00038599390387042,0.0428040495180838,14.3534002229654,Gm15759,8243,-,lnc_RNA,ncRNA_gene,No,Yes,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.5570,CpG008737,,1,64774307,64774307,1.8480353264862e-05,0.00652043083812679,18.1742398009567,Gm38058,-1092,+,unconfirmed_transcript,gene,No,Yes,No
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.5629,CpG006481,,1,65149025,65149025,3.5444545814545e-05,0.00975021283117882,24.1880868092966,Cryga,-6494,-,mRNA,gene,No,No,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.5630,CpG008738,,1,65149044,65149044,0.000449093108514821,0.0467001333873566,22.7874403570879,Cryga,-6513,-,mRNA,gene,No,Yes,No
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.5858,CpG006482,,1,69868456,69868456,0.000236142536473085,0.0316206988236731,21.0294117647059,Spag16,2307,+,mRNA,gene,No,No,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.6016,CpG008739,,1,72864743,72864743,0.000312793227517905,0.0374727604801427,10.5443027423523,Igfbp2,264,+,mRNA,gene,Yes,No,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.6814,CpG000101,,1,76018319,76018319,0.000201261961712524,0.0286884517357972,19.8399569114762,Gm29065,-22927,-,lnc_RNA,ncRNA_gene,No,No,No
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.6815,CpG006483,,1,76018342,76018342,6.96027828170161e-05,0.0150167670372578,15.6141127025383,Gm29065,-22950,-,lnc_RNA,ncRNA_gene,No,No,No
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.6995,CpG006484,,1,78373034,78373034,5.23895863833778e-06,0.00281679618918805,24.7909666328046,Gm37884,20785,+,unconfirmed_transcript,gene,No,No,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.7134,CpG006485,,1,82151359,82151359,0.000340787551599285,0.0393865833008965,22.8721804511278,Mir6344,41724,+,miRNA,ncRNA_gene,No,No,No
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.7136,CpG006486,,1,82151369,82151369,0.000180545065332058,0.0269334019089504,24.6541353383459,Mir6344,41734,+,miRNA,ncRNA_gene,No,No,No
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.8007,CpG006489,,1,87776576,87776576,1.40267147523261e-05,0.00531641071824102,18.8966275659824,Dgkd,-4433,+,mRNA,gene,No,No,No
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.8181,CpG000126,,1,89018225,89018225,0.000431678847931902,0.0456926527942575,16.8498168498169,Gm38312,-6570,+,unconfirmed_transcript,gene,No,No,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.8182,CpG006490,,1,89018254,89018254,6.20511287781855e-05,0.0140138926337152,21.733926128591,Gm38312,-6541,+,unconfirmed_transcript,gene,No,No,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.8184,CpG006491,,1,89035352,89035352,4.7864892398088e-05,0.0117544856521639,22.7247896864416,ENSMUSG00000120521,-4713,-,lnc_RNA,ncRNA_gene,No,No,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.8188,CpG000130,,1,89348689,89348689,0.000316373801969297,0.0376920606318283,14.247138863984,C030007H22Rik,-14835,-,lnc_RNA,ncRNA_gene,No,No,No
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.8242,CpG006492,,1,89456940,89456940,6.82562874879125e-07,0.000684700436596722,24.2627846211273,Gm55945,-34142,+,rRNA,ncRNA_gene,No,No,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.8243,CpG008740,cg37207971_BC11,1,89456979,89456979,4.35225843394786e-08,9.80592365711977e-05,30.8738524311459,Gm55945,-34103,+,rRNA,ncRNA_gene,No,No,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.8318,CpG008741,,1,89856686,89856686,0.000328983436667112,0.0385342181404721,22.5051975051975,Gbx2,222,-,lnc_RNA,gene,Yes,Yes,No
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.8424,CpG008742,,1,90566298,90566298,0.000331585263227953,0.0387009096861936,19.9392239364189,Cops8,26998,+,mRNA,gene,No,No,No
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.8477,CpG000140,,1,91006121,91006121,3.09642376862588e-05,0.00899194754355993,16.5825977301387,Lrrfip1,24815,+,mRNA,gene,No,Yes,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.8478,CpG000141,,1,91006125,91006125,3.87748578074083e-05,0.0103261252033864,16.1538461538462,Lrrfip1,24819,+,mRNA,gene,No,Yes,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.8479,CpG000142,,1,91006134,91006134,0.000378534174327295,0.0423386485200877,14.2749054224464,Lrrfip1,24828,+,mRNA,gene,No,Yes,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.8858,CpG008743,,1,92608654,92608654,7.77463833882433e-05,0.0160684641418386,22.6854433909649,Otos,-32092,-,mRNA,gene,No,No,No
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.9763,CpG000155,,1,118616684,118616684,3.43532358511664e-05,0.00958939206972092,22.5150841536996,Gm23497,7135,+,snRNA,ncRNA_gene,No,No,No
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.9764,CpG008744,,1,118616695,118616695,2.20522539160186e-06,0.00153439508497645,16.8300785997893,Gm23497,7146,+,snRNA,ncRNA_gene,No,No,No
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.10158,CpG008745,,1,121455834,121455834,4.28130928544218e-05,0.0108850488879975,12.6576048746192,Htr5b,361,-,mRNA,gene,Yes,Yes,No
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.10168,CpG000163,,1,125362936,125362936,3.98433815053875e-09,1.43177071720973e-05,-15.0866567916049,Actr3,230,-,lnc_RNA,gene,Yes,No,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.10169,CpG000164,,1,125362948,125362948,1.8883282798544e-10,9.92954679384737e-07,-17.1837944664032,Actr3,218,-,lnc_RNA,gene,Yes,No,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.10256,CpG005974,,1,127198074,127198074,6.23480124113896e-05,0.014025153903047,12.9384615384615,Gm37510,-187,+,unconfirmed_transcript,gene,Yes,No,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.10257,CpG005975,,1,127198085,127198085,0.000160493917541332,0.0248750845432565,19.1408934707904,Gm37510,-176,+,unconfirmed_transcript,gene,Yes,No,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.10392,CpG000168,,1,128639463,128639463,4.75422253819863e-05,0.0117056241809433,25.9017758046615,Gm29599,-39200,+,pseudogenic_transcript,pseudogene,No,No,No
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.10795,CpG000183,,1,132317790,132317790,8.76060248464071e-06,0.00391655857908505,18.1853985132674,Tmcc2,267,-,mRNA,gene,Yes,Yes,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.10796,CpG000184,,1,132317838,132317838,1.16708733516079e-09,4.53863098270194e-06,32.7879734478719,Tmcc2,219,-,mRNA,gene,Yes,Yes,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.10938,CpG000189,,1,132856396,132856396,1.34340712459795e-05,0.00515371388902169,24.3988041076303,Gm55923,-4915,-,miRNA,ncRNA_gene,No,No,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.11055,CpG008746,,1,133150645,133150645,0.000340114175463951,0.039361492922411,13.4723625342762,Plekha6,-23190,+,mRNA,gene,No,No,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.11483,CpG008747,,1,135012667,135012667,0.000358750580461735,0.0407703608896254,19.4372259217151,Lgr6,20348,-,mRNA,gene,No,No,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.11491,CpG000200,,1,135031937,135031937,0.000324970310190027,0.0382481786170582,20.8284023668639,Lgr6,1078,-,mRNA,gene,No,No,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.11608,CpG000207,,1,135591991,135591991,0.000229762725797173,0.0310580697493076,14.5604395604396,ENSMUSG00000120094,-22659,+,lnc_RNA,ncRNA_gene,No,No,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.11911,CpG008748,,1,136624032,136624032,0.000201286934707034,0.0286884517357972,18.182753653015,Platr22,85,+,lnc_RNA,ncRNA_gene,Yes,Yes,No
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.11916,CpG008749,,1,136710106,136710106,0.000112736457047839,0.020052839256289,11.8290776446066,Mif-ps1,7153,-,pseudogenic_transcript,pseudogene,No,No,No
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.11971,CpG000217,,1,138488440,138488440,0.000116639173790621,0.0204522909964389,16.9059011164274,Gm37080,-5995,-,unconfirmed_transcript,gene,No,No,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.11972,CpG000218,,1,138488452,138488452,1.60403511791942e-05,0.00585268128984562,19.0821957595121,Gm37080,-6007,-,unconfirmed_transcript,gene,No,No,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.11977,CpG000222,,1,138520741,138520741,2.70090630535214e-05,0.00818303304941438,24.1099163679809,Gm37101,-21648,-,unconfirmed_transcript,gene,No,No,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.12705,CpG008750,,1,152972391,152972391,0.000355012785161471,0.0404565866104289,14.3226381461676,Nmnat2,3167,+,transcript,gene,No,No,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.12714,CpG006496,,1,153067490,153067490,0.000403955644413972,0.0439545642619649,16.9565217391304,Lamc2,-5298,-,mRNA,gene,No,No,No
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.12715,CpG008751,,1,153067528,153067528,0.000419943628146214,0.0448753875532873,17.6344305867921,Lamc2,-5336,-,mRNA,gene,No,No,No
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.12768,CpG006499,,1,153229650,153229650,1.22459321071467e-06,0.00104338972068877,17.4795749124639,Lamc1,-21119,-,mRNA,gene,No,No,No
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.12769,CpG000235,,1,153229666,153229666,5.15183808739467e-06,0.00278956014273136,16.2741862906855,Lamc1,-21135,-,mRNA,gene,No,No,No
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.12771,CpG000236,,1,153229697,153229697,2.33316759409711e-06,0.0015770338770689,21.1372821161775,Lamc1,-21166,-,mRNA,gene,No,No,No
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.12814,CpG006500,,1,153762000,153762000,6.30297461261896e-06,0.00321243789264742,20.9410192784883,Teddm1a,-5488,+,mRNA,gene,No,No,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.12844,CpG000237,,1,154905011,154905011,0.000502066522163623,0.049922868149491,11.1660079051383,Gm29441,-2474,+,pseudogenic_transcript,pseudogene,No,No,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.12845,CpG006501,,1,154905025,154905025,5.87870232550797e-07,0.000622717474731634,17.5395256916996,Gm29441,-2460,+,pseudogenic_transcript,pseudogene,No,No,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.12846,CpG006502,,1,154905038,154905038,1.76007182460634e-05,0.00629294977633855,15.6379944702066,Gm29441,-2447,+,pseudogenic_transcript,pseudogene,No,No,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.13396,CpG008752,,1,158790198,158790198,9.81518009071103e-05,0.0185265611233754,22.093837535014,Pappa2,-2248,-,transcript,gene,No,No,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.13914,CpG006503,,1,165509037,165509037,6.44709303738639e-05,0.0143498478973916,20.6730769230769,Gm56082,-13297,+,miRNA,ncRNA_gene,No,No,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.14326,CpG008753,,1,167411447,167411447,0.00011462603515781,0.0201991041096322,23.8450292397661,Rxrg,-14506,+,mRNA,gene,No,No,No
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.14403,CpG000254,,1,168250814,168250814,2.373046043321e-05,0.0076016459899722,24.5856478345301,Pbx1,8260,-,mRNA,gene,No,No,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.14493,CpG008754,,1,170154051,170154051,6.16232353252674e-05,0.0139394342369951,25.9099149351555,Nos1ap,1173,-,transcript,gene,No,No,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.14497,CpG008755,,1,170376759,170376759,0.000125611461855561,0.0214686143583363,12.551674245556,Nos1ap,7921,-,lnc_RNA,gene,No,No,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.14619,CpG008756,,1,170886739,170886739,0.000363541738316059,0.0411058667628588,17.9883945841393,Fcgr3,234,-,mRNA,gene,Yes,No,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.14620,CpG006505,,1,170891355,170891355,8.79566904870868e-09,2.62838906687937e-05,14.8927212371468,Mir6546,867,-,miRNA,ncRNA_gene,Yes,No,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.14621,CpG008757,,1,170891359,170891359,3.51817424314421e-06,0.00215715191609977,10.7715673015099,Mir6546,863,-,miRNA,ncRNA_gene,Yes,No,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.14625,CpG008758,,1,170891398,170891398,1.15886359934994e-08,3.39160264034096e-05,12.7836832314643,Mir6546,824,-,miRNA,ncRNA_gene,Yes,No,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.14627,CpG006507,,1,170891562,170891562,5.74701801003383e-07,0.000616599512885256,16.0239541160594,Mir6546,660,-,miRNA,ncRNA_gene,Yes,No,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.14665,CpG000259,,1,170943511,170943511,1.14257809375748e-05,0.00466106593540687,17.7336427336427,Cfap126,1955,+,mRNA,gene,No,No,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.14681,CpG008759,,1,171020818,171020818,0.000238735260121758,0.0318000537538687,15.366568914956,Pcp4l1,3020,-,mRNA,gene,No,No,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.14729,CpG000261,,1,171104413,171104413,0.00030868651989789,0.0372426104789289,23.2857142857143,Ppox,2989,-,lnc_RNA,gene,No,Yes,No
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.14733,CpG000262,,1,171110107,171110107,0.000427040791386274,0.0453639167340973,19.3825042881647,Usp21,374,-,lnc_RNA,gene,Yes,Yes,No
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.15761,CpG006508,,1,180181865,180181865,4.58168703659645e-06,0.00258071033599715,19.4448299791811,Gm37033,-3349,+,unconfirmed_transcript,gene,No,No,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.15786,CpG008760,cg37851550_BC21,1,180338126,180338126,2.88601913558442e-05,0.0085744330178252,21.8598702840961,Gm37267,9167,-,lnc_RNA,ncRNA_gene,No,Yes,No
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.15902,CpG000284,,1,180599079,180599079,2.51992530941611e-05,0.00780973993654442,20.8045869848965,Gm38293,-2859,-,lnc_RNA,ncRNA_gene,No,No,No
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.16123,CpG008761,,1,181101295,181101295,0.000250156644847822,0.0326397614994932,21.8722327640734,Gm8146,-8316,+,pseudogenic_transcript,pseudogene,No,No,No
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.16297,CpG006512,,1,181929886,181929886,0.000283081779217656,0.035231489837656,19.3565319418285,Srp9,-22416,+,mRNA,gene,No,No,No
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.16298,CpG008762,,1,181929916,181929916,4.9480463629365e-05,0.0120366957093018,19.5,Srp9,-22386,+,mRNA,gene,No,No,No
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.16592,CpG008763,,1,183220255,183220255,0.000376270137090615,0.042137247714606,11.2115107913669,A430073I11Rik,18671,+,lnc_RNA,ncRNA_gene,No,No,No
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.16638,CpG008764,cg37890468_BC21,1,183792683,183792683,0.000105241713078512,0.019262847581073,12.9519918283963,Dusp10,26107,+,mRNA,gene,No,No,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.16639,CpG008765,,1,183792695,183792695,2.49467955285465e-05,0.00775763747483998,13.3324599327482,Dusp10,26119,+,mRNA,gene,No,No,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.16642,CpG008766,,1,184395935,184395935,0.000145243778299008,0.0235862241522697,24.1130298273155,Gm38358,-31296,+,pseudogenic_transcript,pseudogene,No,No,No
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.16693,CpG008767,,1,184488104,184488104,0.000384291233108852,0.0427043298289046,13.9392454679079,Gm34342,18932,+,lnc_RNA,ncRNA_gene,No,No,No
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.16718,CpG008768,,1,184596728,184596728,2.24344123799916e-05,0.00735429732652677,15.1961084724988,Gm55575,-6120,-,ncRNA,ncRNA_gene,No,No,No
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.16751,CpG008769,,1,184690942,184690942,0.000499523280875832,0.0497745866278164,16.2784324472458,Gm38251,35611,+,lnc_RNA,ncRNA_gene,No,No,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.16857,CpG000302,,1,186407638,186407638,0.000495306746835163,0.0495418193235012,19.6892511462048,Gm26169,-1301,+,snoRNA,ncRNA_gene,No,No,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.17015,CpG000303,,1,188487619,188487619,0.000414229817741023,0.0445263744138043,20.7269756994078,Gm25269,-5054,+,snRNA,ncRNA_gene,No,No,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.17017,CpG008770,,1,188598662,188598662,0.000217841427491443,0.0301947663714506,17.7695425593515,Ush2a,-87279,+,mRNA,gene,No,No,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.17018,CpG008771,,1,188636402,188636402,0.000312345904699436,0.0374612216019188,12.2556597615858,Ush2a,-49539,+,mRNA,gene,No,No,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.17019,CpG008772,cg37937618_BC21,1,188636429,188636429,0.000344224921265834,0.0396432967143924,13.9506582586569,Ush2a,-49512,+,mRNA,gene,No,No,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.17260,CpG008773,,1,190727817,190727817,9.01837206396403e-07,0.000842168401385476,28.6035389765662,Gm31373,2930,+,lnc_RNA,ncRNA_gene,No,No,No
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.17262,CpG008774,,1,190727856,190727856,0.000343674991740356,0.0396121027053519,15.0348518795121,Gm31373,2969,+,lnc_RNA,ncRNA_gene,No,No,No
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.17368,CpG008775,,1,190989215,190989215,0.000373135352705944,0.0418687749934478,18.5384755100805,Gm37074,7596,+,unconfirmed_transcript,gene,No,No,No
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.17461,CpG008776,,1,191186541,191186541,2.94890914955525e-05,0.00869386776037133,25.2338028169014,Gm32200,10705,-,lnc_RNA,ncRNA_gene,No,No,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.17576,CpG006352,,1,191754747,191754747,0.000224327296796591,0.030609988002956,11.9998877990856,Gstp-ps,4004,-,pseudogenic_transcript,pseudogene,No,Yes,No
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.17577,CpG006513,,1,191754754,191754754,4.20567008996198e-05,0.0107980114679996,13.154622210171,Gstp-ps,3997,-,pseudogenic_transcript,pseudogene,No,Yes,No
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.17900,CpG005986,,10,4061262,4061262,3.70423653868998e-05,0.00997705756026891,15.8035451138899,Gm25515,6951,+,snRNA,ncRNA_gene,No,No,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.18050,CpG008777,,10,5031255,5031255,6.018885800587e-05,0.0138143508627105,24.8643548006605,Gm48836,10032,-,pseudogenic_transcript,pseudogene,No,No,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.18051,CpG008778,,10,5031258,5031258,3.7413537261478e-06,0.00225502956789584,28.1670205237084,Gm48836,10029,-,pseudogenic_transcript,pseudogene,No,No,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.18071,CpG000324,,10,5552778,5552778,4.56905971333742e-07,0.000525138982079184,19.9823460648424,Myct1,9005,+,mRNA,gene,No,No,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.18418,CpG006514,,10,7941724,7941724,5.86514089339925e-05,0.0136169437524021,18.2822715036534,Gm48614,-44669,-,lnc_RNA,ncRNA_gene,No,No,No
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.18720,CpG008779,,10,12934518,12934518,7.62325459783725e-07,0.000736101107764794,29.7442510208468,Plagl1,-1730,+,mRNA,gene,No,No,No
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.18722,CpG008780,,10,12966730,12966730,6.11100950504818e-05,0.0138564828215791,14.6176470588235,Plagl1,-27,+,mRNA,gene,Yes,Yes,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.18723,CpG000333,,10,12966741,12966741,2.86497455130172e-05,0.00856280089046133,15.2753295913311,Plagl1,-16,+,mRNA,gene,Yes,Yes,Yes
HDM_ESR1_Female-v-HDM_ESR2_FemaleCpG.18724,CpG008781,,10,12966744,12966744,6.80783651191473e-06,0.00334948225985804,16.4255485065837,Plagl1,-13,+,mRNA,gene,Yes,Yes,Yes
