id,newid,infiniumid,chr,start,stop,pval,qval,mdiff,gene,gene-distance,gene-strand,feature-type,gene-type,in-promoter,in-exon,in-intron
HDM_ESR2_Male-v-HDM_WT_MaleCpG.44992,CpG010685,,11,20461409,20461409,2.79281257227609e-07,0.000942631499457792,-14.5379893167504,Sertad2,-31844,+,transcript,gene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.46072,CpG006542,,11,30213795,30213795,5.00549475021698e-05,0.0497169936018074,-17.5865800865801,Sptbn1,3420,-,mRNA,gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpG.47147,CpG010686,,11,37492455,37492455,2.44325691796389e-05,0.0309243487417052,-27.5424555924263,Gm12128,-57361,+,lnc_RNA,ncRNA_gene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.47830,CpG000705,,11,45975519,45975519,1.39369771323849e-05,0.0209067355931557,-29.1280796784903,Mir8100,-17578,+,miRNA,ncRNA_gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpG.51424,CpG010687,,11,61038099,61038099,2.99277663393124e-05,0.0355352881881048,-17.6391191096377,Tnfrsf13b,4610,+,transcript,gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpG.52350,CpG010688,,11,66299751,66299751,6.39065909192851e-07,0.0019412806143646,-19.4992215879606,Shisa6,93890,-,transcript,gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpG.52351,CpG010689,,11,66299760,66299760,1.4219525236868e-05,0.021156456282594,-26.5044727568447,Shisa6,93881,-,transcript,gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpG.52528,CpG010690,,11,67566576,67566576,4.64065329853278e-05,0.0475174403916226,-20.4993958920661,Gas7,-6422,+,lnc_RNA,gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpG.54221,CpG000783,,11,70809655,70809655,7.002197742964e-06,0.0125900297842726,-29.6746997534399,Gm12322,-9185,-,pseudogenic_transcript,pseudogene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpG.55675,CpG008896,,11,76011342,76011342,3.27125632042973e-07,0.00107427509823206,-16.8091104349382,Vps53,18233,-,transcript,gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpG.59594,CpG010691,,11,88126575,88126575,4.88958824511816e-06,0.00943049300393588,-14.8498364555456,ENSMUSG00000120370,-503,-,lnc_RNA,ncRNA_gene,Yes,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.63466,CpG010692,,11,99081457,99081457,3.10790663728543e-05,0.0360796427623728,-29.1928589388987,ENSMUSG00000120714,19550,+,lnc_RNA,ncRNA_gene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.63738,CpG010693,,11,100418890,100418890,4.81464703923127e-05,0.0490236158908892,-12,Acly,-65,-,mRNA,gene,Yes,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.65624,CpG010694,,11,103089387,103089387,5.96943224120352e-06,0.0111475227418183,-21.6748768472906,Fmnl1,1762,+,mRNA,gene,No,Yes,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.67560,CpG008936,,11,113035331,113035331,1.95601776006376e-05,0.0267045611439151,-25.9209786276715,2610035D17Rik,28455,-,lnc_RNA,ncRNA_gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpG.67561,CpG006363,,11,113035338,113035338,1.64454070796683e-06,0.00410596918158078,-20.9823098711988,2610035D17Rik,28448,-,lnc_RNA,ncRNA_gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpG.69347,CpG001022,,11,116686771,116686771,1.8937275710441e-05,0.0263475431088547,-20.8688466532877,St6galnac1,-20439,-,mRNA,gene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.69625,CpG010695,,11,117085420,117085420,7.83195035415819e-07,0.00226580897979919,-27.7408637873754,Septin9,-5067,+,mRNA,gene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.69830,CpG008941,,11,117626877,117626877,5.6928369114549e-06,0.0107521507859326,-30.1330952767408,Tnrc6c,-6450,+,lnc_RNA,gene,No,Yes,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.70241,CpG001043,,11,118333558,118333558,4.14283738002892e-05,0.0436461258178811,-24.9151103565365,C1qtnf1,-739,+,mRNA,gene,Yes,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpG.70349,CpG010696,,11,118774187,118774187,8.4065022801376e-07,0.00237546993252606,27.9929203539823,Rbfox3,5329,-,transcript,gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpG.73039,CpG006364,,12,5101298,5101298,7.58888964174677e-07,0.00223236042127078,23.7170596393897,Gm9110,16151,-,pseudogenic_transcript,pseudogene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.73065,CpG006365,,12,5105630,5105630,1.01944372069227e-15,4.12899786797719e-11,46.7806639253836,Gm9110,11819,-,pseudogenic_transcript,pseudogene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.74377,CpG006027,,12,19226205,19226205,3.60812877975659e-05,0.0404178525403045,-23.5620235620236,Gm48525,103,+,pseudogenic_transcript,pseudogene,Yes,Yes,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.75466,CpG010697,,12,28173160,28173160,2.51532696108116e-06,0.00589826139402465,-27.7206664303438,Gm54554,-62634,-,rRNA,ncRNA_gene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.76028,CpG006369,,12,33083440,33083440,1.3534286482785e-05,0.0205936329347369,-27.9251700680272,Cdhr3,19546,-,transcript,gene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.77439,CpG006033,,12,52966003,52966003,8.3704859067822e-06,0.0145296545115102,-25.6198347107438,Akap6,123386,+,mRNA,gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpG.78936,CpG010698,,12,67673231,67673231,4.26391698743971e-05,0.0446635675595877,13.2135233767128,Gm26256,14163,+,snRNA,ncRNA_gene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.79872,CpG006038,,12,71389400,71389400,4.07118202515451e-05,0.0431405811016302,-12.8705786137804,Gm33016,5000,+,lnc_RNA,ncRNA_gene,No,Yes,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.79891,CpG006039,,12,71825026,71825026,3.96665149117122e-20,2.06561756543618e-15,-15.9763313609467,Gm47556,-10253,-,pseudogenic_transcript,pseudogene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.80181,CpG006040,,12,73086758,73086758,6.02449544386723e-06,0.0111475227418183,14.0280701754386,ENSMUSG00000120512,644,+,lnc_RNA,ncRNA_gene,Yes,Yes,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.80452,CpG006041,,12,73999957,73999957,6.62533565349906e-14,1.85775503076995e-09,19.1580238652838,Gm15283,-3370,-,lnc_RNA,ncRNA_gene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.80697,CpG006042,,12,76237815,76237815,7.81483928796777e-06,0.0136955863079681,-22.1494102228047,Esr2,-13783,-,mRNA,gene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.81885,CpG010699,,12,81685071,81685071,4.94760750770626e-07,0.00153671437290758,-15.6849444130394,Ttc9,6930,+,mRNA,gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpG.82127,CpG010700,,12,83388882,83388882,3.39722102733076e-05,0.0384584560167626,-27.2445820433437,Dpf3,8788,-,mRNA,gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpG.83946,CpG006047,,12,99141344,99141344,3.7837194008736e-05,0.0414728701159792,-16.4448598130841,4930474N09Rik,-12278,-,lnc_RNA,ncRNA_gene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.87706,CpG010701,,12,112667132,112667132,7.08537671751177e-06,0.0126606700676141,-18.957528957529,Gm30238,-7111,-,unconfirmed_transcript,gene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.90144,CpG010702,,13,23501916,23501916,4.01714213739476e-05,0.0429355216598613,-13.571699031752,4930586N03Rik,4223,+,lnc_RNA,ncRNA_gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpG.94715,CpG010703,,13,52944943,52944943,4.15876689989279e-05,0.0436876834579587,-27.1761133603239,BB123696,-33703,-,lnc_RNA,ncRNA_gene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.97116,CpG001470,,13,58924083,58924083,2.22684745182876e-05,0.0293045199185285,-25.5208333333333,Gm47947,13886,+,lnc_RNA,ncRNA_gene,No,Yes,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpG.98641,CpG010704,,13,72027979,72027979,2.85617379158891e-05,0.0343610094640572,-22.2037422037422,Gm40999,76693,-,lnc_RNA,ncRNA_gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpG.103543,CpG001568,,13,112615792,112615792,1.298219757313e-05,0.0198836069731882,-28.362142469576,Il6st,4214,+,mRNA,gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpG.104011,CpG010705,,13,116233453,116233453,2.16338787231904e-06,0.00522253496640475,-15.4070351758794,Gm47893,884,+,pseudogenic_transcript,pseudogene,Yes,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.104423,CpG001588,cg32139574_BC11,13,119625520,119625520,1.38939489234208e-06,0.00363843462892084,11.0569571865443,Tmem267,126,+,mRNA,gene,Yes,Yes,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpG.106385,CpG001612,,14,23181585,23181585,9.44693193306471e-06,0.0159821503252553,-19.2578209277238,Gm10248,-36947,-,lnc_RNA,ncRNA_gene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.109268,CpG001664,,14,45793304,45793304,4.6931496705511e-05,0.0479203632461164,-27.724358974359,Gm49123,-1446,-,lnc_RNA,ncRNA_gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpG.110003,CpG010706,,14,51309082,51309082,3.6146555808717e-05,0.0404178525403045,-25.6256256256256,Or6s1,-184,-,mRNA,gene,Yes,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpG.112780,CpG010707,,14,65563815,65563815,8.53473923166031e-06,0.0146750067034721,-22.7916666666667,Gm48433,37,+,lnc_RNA,ncRNA_gene,Yes,Yes,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.112931,CpG009057,,14,66415570,66415570,1.93314674871885e-05,0.0264915335530368,-27.6633024950939,Ptk2b,-7840,-,mRNA,gene,No,Yes,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.113098,CpG006641,,14,67380747,67380747,1.25979587165085e-06,0.00340165547317676,-28.991043203372,Gm30806,-26290,+,lnc_RNA,ncRNA_gene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.113161,CpG010708,,14,67724214,67724214,2.35122870478911e-05,0.0302853329478488,-26.3792102206736,Gm38409,9894,+,lnc_RNA,ncRNA_gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpG.114754,CpG010709,,14,76744038,76744038,1.22288307275396e-06,0.0033266265401446,-17.5606557377049,Tsc22d1,1502,+,mRNA,gene,No,Yes,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.115312,CpG006080,,14,80327235,80327235,2.37368961531227e-38,8.65262421626135e-33,46.7273506104091,Olfm4,89495,+,mRNA,gene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.121634,CpG010710,,15,38940531,38940531,3.74983567352802e-06,0.00772514378306491,-11.965811965812,Cthrc1,57,+,mRNA,gene,Yes,Yes,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.133722,CpG002023,,15,100531428,100531428,2.85730602290842e-07,0.000955551660684494,-23.2852165256346,Smagp,1954,-,mRNA,gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpG.133767,CpG010711,,15,100543412,100543412,4.28030729825716e-06,0.00852604799055341,-31.2065195786126,Mir6961,3699,-,miRNA,ncRNA_gene,No,Yes,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.133905,CpG002028,,15,100930067,100930067,1.28943483245274e-05,0.0198836069731882,-28.1309041835358,Tmdd1,15212,-,mRNA,gene,No,Yes,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.134287,CpG010323,,15,101936809,101936809,1.26529485379634e-05,0.0197951926878169,22.855210446907,Krt18,196,+,mRNA,gene,Yes,Yes,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.134952,CpG010712,,15,102967169,102967169,3.44911690973499e-05,0.0389250613598861,-16.1773284075442,5730585A16Rik,565,-,unconfirmed_transcript,gene,Yes,Yes,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.135822,CpG002062,,16,7170926,7170926,1.34192783807823e-06,0.00354465513883714,-22.8037148594378,Rbfox1,94,+,mRNA,gene,Yes,Yes,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.139318,CpG010713,cg34022939_BC21,16,24296433,24296433,2.1523702007415e-05,0.0285304216251008,-28.6518862864295,Lpp,29594,+,mRNA,gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpG.139880,CpG006680,,16,30318374,30318374,4.71253480184918e-06,0.009137357858823,-17.5161717714909,ENSMUSG00000120188,-11117,+,lnc_RNA,ncRNA_gene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.140017,CpG010714,,16,30987044,30987044,2.70727821345784e-05,0.0332277054469192,-25.7378984651712,Gm18237,10358,+,pseudogenic_transcript,pseudogene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpG.141005,CpG008698,,16,35036030,35036030,8.68176890155388e-06,0.0148577323533198,-21.0374436936937,Gm25179,19264,-,snRNA,ncRNA_gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpG.141786,CpG006094,,16,38592500,38592500,6.49174776684587e-15,2.15125981590102e-10,-34.5321637426901,Upk1b,8206,-,lnc_RNA,gene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.142154,CpG006401,,16,44714419,44714419,6.74198141270874e-24,4.09600250322487e-19,-35.6786162308212,Gm17928,1762,+,pseudogenic_transcript,pseudogene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpG.142357,CpG010715,,16,48117993,48117993,2.31142234202153e-05,0.0299845061148106,-29.6130952380952,Dppa2,-6278,+,mRNA,gene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.142931,CpG006402,,16,57211639,57211639,3.12952817017597e-12,5.18537413731101e-08,-33.9259259259259,Filip1l,38001,+,mRNA,gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpG.142932,CpG006097,,16,57211651,57211651,2.84404493791966e-08,0.000136410177769542,-15.5849091432263,Filip1l,38013,+,mRNA,gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpG.142934,CpG006099,,16,57211658,57211658,3.63225335585201e-08,0.000167599591320743,-12.832826946323,Filip1l,38020,+,mRNA,gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpG.142935,CpG006100,,16,57211669,57211669,9.90529430981999e-09,5.55492168177366e-05,-12.4300506719542,Filip1l,38031,+,mRNA,gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpG.142936,CpG006101,,16,57211675,57211675,1.11723741832251e-05,0.0180202555838464,-10.9284860374582,Filip1l,38037,+,mRNA,gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpG.142937,CpG006102,,16,57211844,57211844,8.91721188247472e-11,9.02922547456473e-07,-18.7888908228537,Filip1l,38206,+,mRNA,gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpG.142938,CpG006103,,16,57211854,57211854,1.43324336091253e-08,7.35843576179488e-05,-14.4339299965796,Filip1l,38216,+,mRNA,gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpG.142939,CpG006104,,16,57211856,57211856,2.31025236435509e-09,1.55951507233666e-05,-17.5127992138595,Filip1l,38218,+,mRNA,gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpG.142940,CpG006105,,16,57211860,57211860,6.24017391915729e-11,6.6902398817879e-07,-19.1323137395421,Filip1l,38222,+,mRNA,gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpG.142941,CpG006106,,16,57211864,57211864,2.60501196132479e-09,1.67370852695184e-05,-15.2032401148808,Filip1l,38226,+,mRNA,gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpG.144264,CpG006108,,16,84967755,84967755,1.24678504351519e-05,0.0196491310032944,-21.4858490566038,Gm54861,2020,+,snoRNA,ncRNA_gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpG.144722,CpG010716,,16,90371333,90371333,1.27187309916985e-05,0.0198130728938647,19.406150583245,1110008E08Rik,20283,+,lnc_RNA,ncRNA_gene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.145416,CpG009152,,16,92492558,92492558,3.28396739887644e-05,0.0375259820869173,-12.6261926213413,Runx1,-176,-,mRNA,gene,Yes,Yes,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.145417,CpG009153,,16,92492563,92492563,1.05923734743901e-05,0.0173145948948117,-13.1377168063928,Runx1,-181,-,mRNA,gene,Yes,Yes,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.149752,CpG002273,,17,25292356,25292356,3.77132295066979e-05,0.0414728701159792,-27.4251785284442,Tmem204,4843,-,mRNA,gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpG.150913,CpG010717,,17,27683332,27683332,7.35200706119025e-06,0.0130095599885289,-25.7408189109329,Gm49790,4532,-,unconfirmed_transcript,gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpG.151666,CpG002306,,17,28731814,28731814,5.0661676142416e-06,0.00966874485605401,-20.9647962718055,Fkbp5,-1484,-,mRNA,gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpG.153536,CpG010718,,17,34329579,34329579,1.50875407823864e-05,0.0220790873025224,-18.3177031655091,Brd2,3128,-,lnc_RNA,gene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.154726,CpG006119,,17,36542159,36542159,5.70317752180261e-26,4.15786896622496e-21,-29.6424503321055,Gm18604,1800,+,pseudogenic_transcript,pseudogene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.154727,CpG006120,,17,36542167,36542167,1.65738768847443e-13,4.02769672904089e-09,-23.4811480381828,Gm18604,1808,+,pseudogenic_transcript,pseudogene,No,No,No
