id,newid,chr,start,stop,pval,qval,mdiff,gene,gene-distance,gene-strand,feature-type,gene-type,in-promoter,in-exon,in-intron
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.794,CpGTile004388,1,57252001,57253000,6.47221108865947e-06,0.0015845212372104,16.9071076706545,BC055402,1153,-,lnc_RNA,ncRNA_gene,No,Yes,Yes
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.809,CpGTile005443,1,58029001,58030000,0.000570949033612724,0.0379657326523291,17.6762114537445,Sgo2a,-5130,+,mRNA,gene,No,No,Yes
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.1015,CpGTile000072,1,72160001,72161000,0.000844846047948937,0.0473172483230935,10.1496421600521,Gm4319,161,-,lnc_RNA,ncRNA_gene,Yes,Yes,Yes
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.1178,CpGTile005444,1,75657001,75658000,0.000372901022666227,0.0289908534502832,14.7826086956522,Gm5257,43969,+,pseudogenic_transcript,pseudogene,No,No,No
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.1179,CpGTile005445,1,75723001,75724000,0.000896522714759451,0.0489839847648184,-10.5858585858586,Gm5257,109969,+,pseudogenic_transcript,pseudogene,No,No,No
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.1370,CpGTile005446,1,86325001,86326000,0.000334428903090784,0.0272478671517417,15.7830142366225,Nmur1,0,-,mRNA,gene,Yes,Yes,Yes
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.1444,CpGTile005447,1,88596001,88597000,4.26448989483016e-05,0.00658054519089245,22.520325203252,Gm29336,11973,+,lnc_RNA,ncRNA_gene,No,No,No
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.1464,CpGTile000107,1,89348001,89349000,6.01709774043242e-06,0.00150198510162437,18.0266075388027,C030007H22Rik,-14147,-,lnc_RNA,ncRNA_gene,No,No,No
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.1557,CpGTile005448,1,91423001,91424000,0.000385553051662629,0.0297023910541977,-23.7659615018106,Traf3ip1,587,+,mRNA,gene,Yes,No,Yes
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.1576,CpGTile000117,1,92291001,92292000,0.000483981546071112,0.0341907316165622,23.3468286099865,ENSMUSG00000120000,-15317,+,lnc_RNA,ncRNA_gene,No,No,No
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.1874,CpGTile005449,1,119347001,119348000,3.68206115159027e-06,0.00101350989879828,11.9734946701239,Inhbb,1979,-,mRNA,gene,No,No,Yes
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.1908,CpGTile000139,1,120416001,120417000,0.000438382223895022,0.0321741376633159,19.7409733124019,Marco,15486,-,mRNA,gene,No,Yes,Yes
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.1951,CpGTile005450,1,125259001,125260000,0.000134511993164998,0.0150542227402507,22.8746651628366,Actr3,65350,-,lnc_RNA,gene,No,No,No
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.1993,CpGTile005451,1,128524001,128525000,0.000824496905132754,0.046546948865554,19.9725274725275,ENSMUSG00000121003,3815,+,lnc_RNA,ncRNA_gene,No,No,No
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.2023,CpGTile005452,1,131016001,131017000,7.98095564004462e-05,0.0104458103388656,10.0309340115177,Gm37084,2887,-,unconfirmed_transcript,gene,No,Yes,Yes
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.2047,CpGTile005453,1,131639001,131640000,0.000254159172902776,0.0230291654067639,15.6850961538462,Rab7b,14627,+,transcript,gene,No,Yes,Yes
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.2083,CpGTile000157,1,132317001,132318000,4.03599308333344e-05,0.00634412136036698,16.2915652879157,Tmcc2,57,-,mRNA,gene,Yes,Yes,Yes
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.2106,CpGTile005454,1,132848001,132849000,0.000351627517951127,0.0281092614551712,13.0550530734837,Gm55923,2483,-,miRNA,ncRNA_gene,No,No,Yes
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.2125,CpGTile005455,1,133096001,133097000,0.000628456798756472,0.0400532144331903,11.6181889971045,Plekha6,4055,+,mRNA,gene,No,No,Yes
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.2265,CpGTile005456,1,136050001,136051000,0.000206081187566772,0.0196888280209103,15.0277388282631,Gm37759,-2442,-,lnc_RNA,ncRNA_gene,No,No,No
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.2296,CpGTile005457,1,136799001,136800000,0.000345301953391704,0.0278770887934696,26.4423076923077,Nr5a2,68322,-,lnc_RNA,gene,No,No,Yes
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.2315,CpGTile000178,1,138488001,138489000,4.16800039646099e-11,5.30611290067807e-08,21.6269841269841,Gm37080,-5556,-,unconfirmed_transcript,gene,No,No,Yes
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.2324,CpGTile005458,1,138767001,138768000,8.01298842150852e-07,0.00029783976065152,-11.1778189006182,Lhx9,2168,-,mRNA,gene,No,Yes,Yes
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.2333,CpGTile000182,1,139006001,139007000,0.000801228228391282,0.0460196391300281,14.6145124716553,Dennd1b,-6662,+,lnc_RNA,gene,No,No,Yes
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.2400,CpGTile004516,1,150109001,150110000,0.000742017962944377,0.0442969795123438,22.6279650436954,Rbm3-ps,31751,-,pseudogenic_transcript,pseudogene,No,No,No
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.2606,CpGTile005459,1,158123001,158124000,1.57441137855528e-07,8.09826066043544e-05,-14.5139792945261,Brinp2,35,-,transcript,gene,Yes,Yes,Yes
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.2626,CpGTile005460,1,159498001,159499000,0.000497519504602585,0.0347529206864958,13.2724701679526,Gm10530,-10232,+,lnc_RNA,ncRNA_gene,No,No,Yes
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.2868,CpGTile004394,1,171020001,171021000,1.42662945884433e-05,0.00275179442797035,21.4603256655467,Pcp4l1,2838,-,mRNA,gene,No,No,Yes
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.3042,CpGTile000229,1,179694001,179695000,1.76310643093788e-06,0.000564664040403407,13.2565821799242,Gm37070,57977,-,pseudogenic_transcript,pseudogene,No,No,No
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.3267,CpGTile005461,1,187393001,187394000,4.82726428937819e-08,2.82546902336827e-05,17.7941322232134,Gm37929,1559,-,unconfirmed_transcript,gene,No,No,Yes
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.3327,CpGTile005462,1,190116001,190117000,1.84855398060036e-05,0.00339829513884852,-19.1656759213931,Gm29678,-18842,+,lnc_RNA,ncRNA_gene,No,No,No
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.3495,CpGTile004396,2,5662001,5663000,0.000104011294280527,0.0127319784876925,19.5591722038463,Camk1d,17858,-,mRNA,gene,No,No,Yes
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.3528,CpGTile005463,2,7086001,7087000,6.2753986036396e-08,3.51162919157576e-05,14.0786098890833,Celf2,0,-,transcript,gene,Yes,Yes,Yes
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.3695,CpGTile005464,2,19203001,19204000,0.00021700785303712,0.0205400691232339,17.3684210526316,Armc3,-113,+,mRNA,gene,Yes,No,No
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.3766,CpGTile005465,2,24295001,24296000,1.5695730130772e-06,0.000515654189898619,10.1152482269504,Psd4,0,+,lnc_RNA,gene,Yes,Yes,Yes
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.3919,CpGTile005466,2,26978001,26979000,1.88528768276871e-07,8.88919842849313e-05,12.828235390207,Adamtsl2,-8308,+,lnc_RNA,gene,No,No,Yes
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.3943,CpGTile005467,2,27562001,27563000,8.14384044856707e-05,0.0105791777867472,18.6363636363636,Rxra,-3452,+,mRNA,gene,No,No,No
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.4164,CpGTile005468,2,31681001,31682000,0.000603601266613898,0.0390866997787037,16.7308515190415,Abl1,820,+,lnc_RNA,gene,Yes,No,Yes
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.4278,CpGTile005469,2,33517001,33518000,0.000186317849207872,0.0184590524472289,10.1521008706962,Lmx1b,4296,-,transcript,gene,No,No,Yes
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.4373,CpGTile005470,2,35553001,35554000,1.21756711934287e-05,0.00245451225722225,10.1227159574546,Dab2ip,1372,+,transcript,gene,No,No,Yes
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.4717,CpGTile000361,2,60541001,60542000,9.40016617067782e-05,0.011761151594296,13.8888888888889,Itgb6,-5057,-,transcript,gene,No,No,Yes
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.4730,CpGTile005471,2,61375001,61376000,0.000157748169340235,0.016808322917915,-11.7812133272106,ENSMUSG00000121191,11173,+,lnc_RNA,ncRNA_gene,No,No,No
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.4870,CpGTile000370,2,70458001,70459000,0.000692941277966819,0.0424926065481101,13.5587255408005,Gm16510,-8782,-,pseudogenic_transcript,pseudogene,No,No,No
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.5024,CpGTile005472,2,74555001,74556000,1.63303058073664e-06,0.000533062884949297,12.082722683602,Mir10b,-414,+,miRNA,ncRNA_gene,Yes,Yes,Yes
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.5127,CpGTile005473,2,78869001,78870000,0.000552899501033854,0.0370948097703516,12.1754346353579,Gm14469,0,-,pseudogenic_transcript,pseudogene,Yes,Yes,Yes
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.5265,CpGTile005474,2,90345001,90346000,6.32800244929689e-05,0.00882841012748849,-18.5477037790205,4933423P22Rik,35409,+,lnc_RNA,ncRNA_gene,No,No,Yes
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.5352,CpGTile004519,2,92191001,92192000,0.000291478647622007,0.0253722864528221,20.513623551519,Large2,4867,-,lnc_RNA,gene,No,Yes,No
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.5619,CpGTile000428,2,106652001,106653000,3.24639721991225e-05,0.0054201405024339,16.6335791264889,Gm22813,12322,+,scRNA,ncRNA_gene,No,No,Yes
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.5684,CpGTile005475,2,112098001,112099000,2.38640832607779e-05,0.00412183646087376,13.1645242555391,Slc12a6,839,+,mRNA,gene,Yes,No,Yes
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.5724,CpGTile005476,2,114898001,114899000,0.000121839327825431,0.0140053025240119,10.2834990530303,Gm13973,-30209,-,pseudogenic_transcript,pseudogene,No,No,Yes
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.5728,CpGTile000434,2,115222001,115223000,0.000353737370175659,0.0281455470969772,15.4896794027229,Gm13976,47137,+,lnc_RNA,ncRNA_gene,No,No,No
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.5987,CpGTile000450,2,126239001,126240000,0.000919173484341372,0.0497412380273072,12.5922818791946,Atp8b4,93474,-,lnc_RNA,gene,No,Yes,Yes
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.6037,CpGTile005477,2,127383001,127384000,9.07063860599593e-06,0.00200825452501647,10.0692395689084,Prom2,0,-,lnc_RNA,gene,Yes,Yes,No
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.6102,CpGTile005478,2,129387001,129388000,7.32948841111817e-05,0.00984788976807246,-10.2351142244759,F830045P16Rik,-8480,-,mRNA,gene,No,No,No
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.6431,CpGTile005479,2,148521001,148522000,5.13240180116503e-05,0.00766434412116535,12.1127131203169,Gzf1,-943,+,mRNA,gene,Yes,No,No
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.6510,CpGTile005480,2,151816001,151817000,9.43547698855228e-05,0.0117763965909142,-12.0832574239388,Fam110a,-116,-,mRNA,gene,Yes,No,Yes
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.6521,CpGTile004674,2,151926001,151927000,1.64625096254578e-06,0.000533955563115066,15.9137159137159,Scrt2,2554,+,mRNA,gene,No,No,Yes
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.6580,CpGTile005481,2,152787001,152788000,0.000180371353780757,0.0181879986349954,17.2839506172839,Dusp15,-526,-,lnc_RNA,gene,Yes,Yes,Yes
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.6795,CpGTile000527,2,157983001,157984000,4.62795518906319e-08,2.74030826191065e-05,20.3805988168538,Tgm2,-1346,-,transcript,gene,No,No,Yes
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.6807,CpGTile005482,2,158381001,158382000,1.0887182534526e-11,1.54000357761578e-08,10.1460719088631,Arhgap40,-1657,+,lnc_RNA,gene,No,Yes,Yes
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.6839,CpGTile000531,2,158923001,158924000,1.70112489332642e-07,8.57676581930671e-05,17.5795819238442,Gm56251,11220,+,miRNA,ncRNA_gene,No,No,No
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.6887,CpGTile005483,2,162099001,162100000,0.000566579277834818,0.0378133256366697,20.0134770889488,Ptprt,-121631,-,transcript,gene,No,No,Yes
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.7035,CpGTile005484,2,164917001,164918000,0.000596021273266367,0.0388128308935755,10.9374513164044,Cd40,12407,+,lnc_RNA,gene,No,No,No
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.7079,CpGTile004520,2,165367001,165368000,9.56683875668553e-08,5.12806563460914e-05,15.3366138924547,Slc2a10,16302,+,transcript,gene,No,No,No
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.7095,CpGTile000552,2,165687001,165688000,0.000596799369921919,0.0388128308935755,13.383430295195,Zmynd8,6043,-,transcript,gene,No,Yes,Yes
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.7107,CpGTile000554,2,165925001,165926000,0.000776179705379875,0.0455818186385324,20.2085181898846,Sulf2,-4963,-,lnc_RNA,gene,No,Yes,Yes
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.7269,CpGTile000574,2,168343001,168344000,0.00020235829555747,0.0193694864647719,23.125,Nfatc2,50197,-,transcript,gene,No,No,Yes
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.7276,CpGTile005485,2,168417001,168418000,0.00078741721086658,0.0457568844869345,10.416315523344,Nfatc2,14112,-,mRNA,gene,No,No,Yes
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.7284,CpGTile005486,2,168512001,168513000,0.00032331473693652,0.0267534551433645,11.1298603382041,Atp9a,0,-,transcript,gene,Yes,Yes,Yes
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.7340,CpGTile005487,2,169657001,169658000,0.000173113604960875,0.017635846425218,-10.4545454545455,Tshz2,-68813,+,mRNA,gene,No,No,Yes
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.7414,CpGTile005488,2,171577001,171578000,0.00012355276088284,0.0141067289550853,10.3493112947658,1700028P15Rik,226052,-,lnc_RNA,ncRNA_gene,No,No,No
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.7471,CpGTile004406,2,173026001,173027000,0.000830383118702004,0.0468273398709388,20.6870460048426,Pck1,31128,+,lnc_RNA,gene,No,No,No
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.7525,CpGTile000600,2,174127001,174128000,2.31093542448745e-07,0.000106980309737699,11.7257751461845,Gnasas1,0,-,lnc_RNA,ncRNA_gene,Yes,Yes,Yes
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.7530,CpGTile000602,2,174142001,174143000,6.25399559788973e-11,7.76752108193425e-08,13.0124770587887,Gnas,2351,+,mRNA,gene,No,Yes,Yes
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.7607,CpGTile005489,2,179414001,179415000,0.000438349099966681,0.0321741376633159,17.2171202291684,Cdh4,-3956,+,transcript,gene,No,No,Yes
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.7646,CpGTile005490,2,179977001,179978000,9.13104752491396e-05,0.0115092749235197,12.1573467640794,Gata5,-510,-,mRNA,gene,Yes,No,Yes
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.7666,CpGTile005491,2,180204001,180205000,8.37809729210036e-06,0.0018961452717496,22.5787070415765,Mrgbp,-18097,+,mRNA,gene,No,No,No
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.7762,CpGTile004407,3,5925001,5926000,2.4935386267325e-52,1.05814109221924e-48,38.8044130391307,Gm55270,-20101,+,miRNA,ncRNA_gene,No,No,No
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.7825,CpGTile005492,3,9690001,9691000,1.11434663422276e-05,0.00230672769971908,18.2931286549708,Zfp704,-14857,-,mRNA,gene,No,No,No
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.8086,CpGTile005493,3,32389001,32390000,2.37725444198309e-05,0.00412183646087376,16.6987580629633,Zmat3,29610,-,mRNA,gene,No,Yes,No
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.8106,CpGTile005494,3,32878001,32879000,6.60998666648033e-05,0.00912185035764529,10.9059829059829,Usp13,6143,+,mRNA,gene,No,No,Yes
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.8177,CpGTile000647,3,36590001,36591000,6.27379903988903e-05,0.00877683524269543,15.0894969423738,Gm11550,3231,-,pseudogenic_transcript,pseudogene,No,No,No
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.8204,CpGTile000648,3,37535001,37536000,1.68471257248563e-06,0.000542972027047244,-11.2547258410191,Gm43484,-6976,+,unconfirmed_transcript,gene,No,No,Yes
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.8207,CpGTile005495,3,37654001,37655000,6.11001193186434e-05,0.00861756158817963,-24.6774193548387,Gm12565,0,-,pseudogenic_transcript,pseudogene,Yes,Yes,No
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.8225,CpGTile000652,3,38230001,38231000,0.000121204083420239,0.0139954667997844,22.022602144306,5430434I15Rik,31269,-,lnc_RNA,ncRNA_gene,No,No,No
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.8289,CpGTile000656,3,44035001,44036000,0.000547781249009934,0.0368514668384051,-10.530303030303,Gm37746,124847,+,unconfirmed_transcript,gene,No,No,No
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.8399,CpGTile004522,3,52300001,52301000,6.65143936521294e-06,0.00162060836570866,14.9888190972667,Gm34303,-31829,+,pseudogenic_transcript,pseudogene,No,No,No
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.8789,CpGTile005496,3,83614001,83615000,0.000362454996795914,0.028466805988163,12.9151163195048,Gm24584,4444,+,snRNA,ncRNA_gene,No,No,No
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.8811,CpGTile005497,3,84371001,84372000,5.8402496790743e-06,0.00147227443499911,17.493138839806,Fhdc1,-9932,-,lnc_RNA,gene,No,Yes,Yes
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.8826,CpGTile005498,3,85094001,85095000,0.000269008259989145,0.0239322574199909,10.4115902982759,Gm38313,8755,-,unconfirmed_transcript,gene,No,No,Yes
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.8878,CpGTile005499,3,87435001,87436000,0.000108045499454694,0.0130377592304309,11.4008890123628,Etv3,2078,+,lnc_RNA,gene,No,Yes,Yes
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.9007,CpGTile005500,3,89549001,89550000,0.000614775233682713,0.0395775226598271,20.5227690422708,Kcnn3,-19825,+,lnc_RNA,gene,No,No,Yes
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.9075,CpGTile005501,3,92119001,92120000,8.0351250013721e-09,5.52929350688196e-06,11.8316641626587,Sprr2a1,-3106,+,mRNA,gene,No,No,No
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.9317,CpGTile005502,3,99447001,99448000,0.000873902533612088,0.0482136514127096,-16.0595510288921,Gm12448,4379,-,pseudogenic_transcript,pseudogene,No,No,No
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.9349,CpGTile000712,3,101271001,101272000,2.6210803139413e-05,0.00447891469187083,14.9513315354795,Igsf3,-12399,+,lnc_RNA,gene,No,No,No
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.9715,CpGTile000738,3,121158001,121159000,0.000760356835149482,0.0451272524634274,20.9090909090909,Gm5711,15329,-,pseudogenic_transcript,pseudogene,No,No,No
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.9758,CpGTile004525,3,122304001,122305000,6.95596209437496e-06,0.00165787110108532,23.2202447163515,Bcar3,0,+,mRNA,gene,Yes,Yes,Yes
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.9771,CpGTile005503,3,122887001,122888000,5.24291771151222e-06,0.00135523790933344,14.4330649281144,Synpo2,18460,-,mRNA,gene,No,No,Yes
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.9996,CpGTile004413,3,135271001,135272000,2.17143440800609e-07,0.000101444602205835,20.1723744292237,Manba,2051,+,transcript,gene,No,No,Yes
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.10149,CpGTile005504,3,145362001,145363000,0.000411833433219172,0.0309771642006885,14.4285714285714,Gm17501,4179,+,lnc_RNA,ncRNA_gene,No,No,Yes
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.10165,CpGTile000772,3,145750001,145751000,0.000567750592442103,0.0378419026083856,13.1987207838601,Dnai3,1941,-,transcript,gene,No,Yes,Yes
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.10215,CpGTile000778,3,148364001,148365000,0.000233528517602507,0.0217198064071098,22.2904695858926,Gm43575,5307,+,pseudogenic_transcript,pseudogene,No,No,No
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.10234,CpGTile005505,3,149230001,149231000,7.10887951053358e-06,0.00167593097729728,14.7037663986458,Gm30382,-78890,-,lnc_RNA,ncRNA_gene,No,No,No
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.10309,CpGTile005506,3,154062001,154063000,2.08770455088574e-06,0.000656611085124037,10.6481481481482,AI606473,24369,+,lnc_RNA,ncRNA_gene,No,No,No
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.10320,CpGTile005507,3,154355001,154356000,0.00078233787358651,0.0455818186385324,11.3669823925383,Gm38139,-6338,+,lnc_RNA,ncRNA_gene,No,No,No
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.10558,CpGTile000802,4,15291001,15292000,0.000256506431689854,0.0231594308005761,11.8364974815963,Tmem64,25172,+,mRNA,gene,No,No,No
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.10813,CpGTile004416,4,37034001,37035000,1.49405217400984e-06,0.00050053090973356,14.7475930262815,Gm12371,81047,+,lnc_RNA,ncRNA_gene,No,No,No
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.10832,CpGTile005508,4,39743001,39744000,0.000358631622770148,0.0284018307173934,17.0279513487104,Gm12385,-23618,+,pseudogenic_transcript,pseudogene,No,No,No
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.10871,CpGTile005509,4,41096001,41097000,0.000297492507476358,0.0255895737411392,16.0498856265472,Aqp3,1184,-,mRNA,gene,No,No,Yes
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.11417,CpGTile005510,4,63136001,63137000,0.000206644788774206,0.0197057027194043,16.4415584415584,Col27a1,2331,+,mRNA,gene,No,No,Yes
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.11735,CpGTile005511,4,95042001,95043000,4.03923456575324e-11,5.27403725565524e-08,25.556586270872,Gm28096,2026,+,lnc_RNA,ncRNA_gene,No,No,Yes
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.11948,CpGTile005512,4,106618001,106619000,0.000729365610389135,0.043746802792406,11.6504854368932,Acot11,-4845,-,transcript,gene,No,No,Yes
HDM_ESR1_Male-v-HDM_ESR2_MaleCpGTile.12119,CpGTile005513,4,112837001,112838000,6.93607865788928e-08,3.75746446542831e-05,17.8702033657108,Gm12818,0,-,pseudogenic_transcript,pseudogene,Yes,Yes,Yes
