id,newid,chr,start,stop,pval,qval,mdiff,gene,gene-distance,gene-strand,feature-type,gene-type,in-promoter,in-exon,in-intron
HDM_ESR2_Male-v-HDM_ESR2_FemaleCpGTile.1785,CpGTile007546,1,191009001,191010000,0.00176858176167758,0.0253683222626133,10.394716232444,Gm37168,9628,+,lnc_RNA,ncRNA_gene,No,No,Yes
HDM_ESR2_Male-v-HDM_ESR2_FemaleCpGTile.1792,CpGTile005837,1,191142001,191143000,0.00131945428868663,0.0206547049114716,14.4832126398947,Gm2272,2140,+,pseudogenic_transcript,pseudogene,No,No,No
HDM_ESR2_Male-v-HDM_ESR2_FemaleCpGTile.1805,CpGTile007547,1,191656001,191657000,0.000350193685362802,0.00758762157879684,17.2085492227979,ENSMUSG00000120472,-3729,+,lnc_RNA,ncRNA_gene,No,No,No
HDM_ESR2_Male-v-HDM_ESR2_FemaleCpGTile.1995,CpGTile005846,2,22905001,22906000,0.000104577900202213,0.00282149168654303,12.0657885490759,Gm13357,3680,-,pseudogenic_transcript,pseudogene,No,No,Yes
HDM_ESR2_Male-v-HDM_ESR2_FemaleCpGTile.2089,CpGTile005854,2,26372001,26373000,3.97548048170522e-05,0.00123883894502313,13.4275121080063,Notch1,-11492,-,transcript,gene,No,No,Yes
HDM_ESR2_Male-v-HDM_ESR2_FemaleCpGTile.2110,CpGTile000299,2,26915001,26916000,0.00167944137399283,0.0245506872894434,12.7174969086734,Slc2a6,4,-,transcript,gene,Yes,Yes,Yes
HDM_ESR2_Male-v-HDM_ESR2_FemaleCpGTile.2358,CpGTile007548,2,33377001,33378000,5.00147730859471e-07,2.48097306641789e-05,12.7418495311278,Gm13530,-1794,+,lnc_RNA,ncRNA_gene,No,No,No
HDM_ESR2_Male-v-HDM_ESR2_FemaleCpGTile.2503,CpGTile000332,2,43629001,43630000,0.000154769891735894,0.0039186373409189,12.0754716981132,Arhgap15,-8836,+,mRNA,gene,No,No,No
HDM_ESR2_Male-v-HDM_ESR2_FemaleCpGTile.2514,CpGTile000335,2,45169001,45170000,0.00307834414589005,0.0378144006951358,11.8860877684407,Gm56478,-736,+,ncRNA,ncRNA_gene,Yes,Yes,No
HDM_ESR2_Male-v-HDM_ESR2_FemaleCpGTile.2625,CpGTile000362,2,62404001,62405000,0.000425661068916957,0.00881717964948426,10.0657950500085,Fap,0,-,lnc_RNA,gene,Yes,Yes,Yes
HDM_ESR2_Male-v-HDM_ESR2_FemaleCpGTile.2643,CpGTile007549,2,68207001,68208000,2.17857919528252e-05,0.000743916346595382,10.7299485825841,ENSMUSG00000121257,646,-,lnc_RNA,ncRNA_gene,Yes,No,Yes
HDM_ESR2_Male-v-HDM_ESR2_FemaleCpGTile.2693,CpGTile000375,2,71304001,71305000,0.00174881994651262,0.025192985584623,14.2973357738458,Metap1d,20296,+,transcript,gene,No,No,Yes
HDM_ESR2_Male-v-HDM_ESR2_FemaleCpGTile.2711,CpGTile005367,2,71485001,71486000,0.000723961713797506,0.0132397790896439,15.9093505998857,Platr26,-63682,+,lnc_RNA,ncRNA_gene,No,No,No
HDM_ESR2_Male-v-HDM_ESR2_FemaleCpGTile.2713,CpGTile005880,2,71610001,71611000,5.83825025988194e-05,0.00171913257958413,12.2093023255814,Itga6,-6273,+,transcript,gene,No,No,Yes
HDM_ESR2_Male-v-HDM_ESR2_FemaleCpGTile.2723,CpGTile000380,2,72051001,72052000,1.44848698204617e-08,9.09112249009083e-07,15.5477275866832,Rapgef4os2,10647,-,lnc_RNA,ncRNA_gene,No,No,Yes
HDM_ESR2_Male-v-HDM_ESR2_FemaleCpGTile.2735,CpGTile000383,2,72838001,72839000,3.36802149923648e-05,0.00108494887716466,26.1941251596424,Sp3os,20418,+,lnc_RNA,ncRNA_gene,No,No,No
HDM_ESR2_Male-v-HDM_ESR2_FemaleCpGTile.2811,CpGTile000392,2,75438001,75439000,0.000950793189037632,0.0160894606907137,14.9707602339181,Gm13655,24727,-,pseudogenic_transcript,pseudogene,No,No,No
HDM_ESR2_Male-v-HDM_ESR2_FemaleCpGTile.2818,CpGTile005883,2,75659001,75660000,1.66768476596309e-05,0.00058979987754305,18.4083553986467,Agps,-2521,+,mRNA,gene,No,No,No
HDM_ESR2_Male-v-HDM_ESR2_FemaleCpGTile.2825,CpGTile000394,2,76376001,76377000,6.37903622874579e-05,0.00184347171838047,10.0066465854935,Osbpl6,-1684,+,mRNA,gene,No,Yes,Yes
HDM_ESR2_Male-v-HDM_ESR2_FemaleCpGTile.2846,CpGTile000397,2,79201001,79202000,0.00328315469387776,0.0393658619611312,12.2698790498859,Cerkl,0,-,transcript,gene,Yes,Yes,Yes
HDM_ESR2_Male-v-HDM_ESR2_FemaleCpGTile.2878,CpGTile005889,2,84620001,84621000,8.35385281249627e-07,3.98140602968559e-05,17.9321209350921,Ube2l6,-8172,+,mRNA,gene,No,No,No
HDM_ESR2_Male-v-HDM_ESR2_FemaleCpGTile.2889,CpGTile004661,2,84728001,84729000,8.37655113276259e-05,0.00231367523786205,23.3692338955497,Rtn4rl2,-10948,-,mRNA,gene,No,No,No
HDM_ESR2_Male-v-HDM_ESR2_FemaleCpGTile.2910,CpGTile000405,2,90614001,90615000,1.58745329528398e-06,7.26776073991887e-05,15.7966101694915,Agbl2,0,+,transcript,gene,Yes,Yes,Yes
HDM_ESR2_Male-v-HDM_ESR2_FemaleCpGTile.2921,CpGTile000409,2,90927001,90928000,0.00116573564057735,0.0187309267109431,15.6942954220315,Spi1,0,+,mRNA,gene,Yes,Yes,Yes
HDM_ESR2_Male-v-HDM_ESR2_FemaleCpGTile.2923,CpGTile004368,2,90969001,90970000,3.70452658760191e-06,0.000153324907048378,14.7983595352016,Madd,0,-,lnc_RNA,gene,Yes,Yes,Yes
HDM_ESR2_Male-v-HDM_ESR2_FemaleCpGTile.2992,CpGTile000419,2,93214001,93215000,0.000175883110575977,0.00434218370348368,11.2608051043776,Gm56289,2175,-,rRNA,ncRNA_gene,No,No,No
HDM_ESR2_Male-v-HDM_ESR2_FemaleCpGTile.3055,CpGTile005898,2,103911001,103912000,0.00456880259314016,0.0494759128324292,12.6954907328739,Cd59b,9592,+,mRNA,gene,No,Yes,Yes
HDM_ESR2_Male-v-HDM_ESR2_FemaleCpGTile.3250,CpGTile000442,2,119890001,119891000,0.0011044378383462,0.0179837657295522,13.6368062317429,Pla2g4b,18552,+,lnc_RNA,gene,No,Yes,Yes
HDM_ESR2_Male-v-HDM_ESR2_FemaleCpGTile.3293,CpGTile005908,2,121992001,121993000,1.3758710262179e-05,0.000497665590911207,11.9726672250554,Trim69,720,+,transcript,gene,Yes,No,Yes
HDM_ESR2_Male-v-HDM_ESR2_FemaleCpGTile.3330,CpGTile000450,2,126239001,126240000,2.82996435125477e-05,0.00093876834086849,13.0527888446215,Atp8b4,93474,-,lnc_RNA,gene,No,Yes,Yes
HDM_ESR2_Male-v-HDM_ESR2_FemaleCpGTile.3331,CpGTile000451,2,126340001,126341000,0.00100778920682263,0.0167883176592697,12.4931637954608,Atp8b4,768,-,mRNA,gene,Yes,No,Yes
HDM_ESR2_Male-v-HDM_ESR2_FemaleCpGTile.3544,CpGTile004672,2,145629001,145630000,0.000779792387847403,0.014011627148646,12.7731304535949,Rin2,921,+,mRNA,gene,Yes,Yes,Yes
HDM_ESR2_Male-v-HDM_ESR2_FemaleCpGTile.3578,CpGTile005917,2,148372001,148373000,0.000353749428146818,0.00763989893952741,11.9417536306488,Gm14120,61193,+,lnc_RNA,ncRNA_gene,No,No,No
HDM_ESR2_Male-v-HDM_ESR2_FemaleCpGTile.3618,CpGTile007550,2,151809001,151810000,0.000862416629904142,0.0150427304907065,13.8974107252424,Mir1953,0,-,miRNA,ncRNA_gene,Yes,Yes,No
HDM_ESR2_Male-v-HDM_ESR2_FemaleCpGTile.3620,CpGTile007551,2,151815001,151816000,6.1784442661762e-05,0.00179714341176164,10.557945041816,Fam110a,0,-,mRNA,gene,Yes,Yes,Yes
HDM_ESR2_Male-v-HDM_ESR2_FemaleCpGTile.3643,CpGTile000494,2,151992001,151993000,0.000860939771756269,0.0150353512098446,11.1564009661836,Tcf15,6522,+,mRNA,gene,No,No,No
HDM_ESR2_Male-v-HDM_ESR2_FemaleCpGTile.3656,CpGTile007552,2,152449001,152450000,0.00400545571311702,0.0450352518681503,10.130212569237,Gm14163,-1094,+,pseudogenic_transcript,pseudogene,No,No,Yes
HDM_ESR2_Male-v-HDM_ESR2_FemaleCpGTile.3677,CpGTile004675,2,152913001,152914000,0.000161641913083173,0.0040580452557354,13.7181499818862,Ccm2l,5081,+,mRNA,gene,No,Yes,Yes
HDM_ESR2_Male-v-HDM_ESR2_FemaleCpGTile.3695,CpGTile000503,2,153348001,153349000,0.00443706837039048,0.0483430530563399,13.0587998389045,4930404H24Rik,13293,+,lnc_RNA,ncRNA_gene,No,No,Yes
HDM_ESR2_Male-v-HDM_ESR2_FemaleCpGTile.3706,CpGTile000504,2,153656001,153657000,0.00126825880855059,0.0200410301143748,13.3741051533684,Gm14494,-11091,+,pseudogenic_transcript,pseudogene,No,Yes,Yes
HDM_ESR2_Male-v-HDM_ESR2_FemaleCpGTile.3720,CpGTile007553,2,154576001,154577000,4.4951261955548e-05,0.00137535468690923,12.0641025641026,Gm14216,3372,-,lnc_RNA,ncRNA_gene,No,No,Yes
HDM_ESR2_Male-v-HDM_ESR2_FemaleCpGTile.3789,CpGTile007554,2,156942001,156943000,2.44888674077972e-09,1.66182385918776e-07,12.0299567177522,Samhd1,8961,-,lnc_RNA,gene,No,Yes,Yes
HDM_ESR2_Male-v-HDM_ESR2_FemaleCpGTile.3960,CpGTile007555,2,164978001,164979000,0.000529289000873961,0.0103588366249418,11.7660545200266,Gm14397,-22332,+,lnc_RNA,ncRNA_gene,No,No,Yes
HDM_ESR2_Male-v-HDM_ESR2_FemaleCpGTile.4013,CpGTile000557,2,166499001,166500000,0.00153124559069881,0.0230441039642277,12.3420796890185,Gm56394,-1940,-,rRNA,ncRNA_gene,No,No,Yes
HDM_ESR2_Male-v-HDM_ESR2_FemaleCpGTile.4035,CpGTile000562,2,167088001,167089000,0.000815451370929456,0.0145011955410634,15.436433485214,Ptgis,-5478,-,mRNA,gene,No,No,No
HDM_ESR2_Male-v-HDM_ESR2_FemaleCpGTile.4037,CpGTile000564,2,167138001,167139000,0.00449797196622591,0.0488672210592938,12.5595238095238,B4galt5,8619,-,mRNA,gene,No,No,No
HDM_ESR2_Male-v-HDM_ESR2_FemaleCpGTile.4055,CpGTile000566,2,167494001,167495000,0.000506619814275416,0.0100126171334483,16.613037055026,Peds1,-6905,-,lnc_RNA,gene,No,No,Yes
HDM_ESR2_Male-v-HDM_ESR2_FemaleCpGTile.4071,CpGTile005946,2,167771001,167772000,0.000170101630548685,0.00423464206497385,14.1021042563367,Ptpn1,-1977,+,transcript,gene,No,No,No
HDM_ESR2_Male-v-HDM_ESR2_FemaleCpGTile.4092,CpGTile005947,2,168183001,168184000,1.84802988334503e-06,8.3043287939542e-05,11.0407280084678,Gm22704,5383,+,snoRNA,ncRNA_gene,No,No,No
HDM_ESR2_Male-v-HDM_ESR2_FemaleCpGTile.4117,CpGTile000577,2,168931001,168932000,4.0259137721207e-08,2.34001773607382e-06,12.7365079365079,Gm14258,-16373,+,lnc_RNA,ncRNA_gene,No,No,No
HDM_ESR2_Male-v-HDM_ESR2_FemaleCpGTile.4120,CpGTile007556,2,169055001,169056000,7.41655079653664e-05,0.00209187049166027,-13.6267436267436,9430093N23Rik,-20911,+,lnc_RNA,ncRNA_gene,No,No,No
HDM_ESR2_Male-v-HDM_ESR2_FemaleCpGTile.4126,CpGTile000580,2,169625001,169626000,0.000484136283460089,0.00969300320303944,16.9817073170732,Tshz2,-100813,+,mRNA,gene,No,No,Yes
HDM_ESR2_Male-v-HDM_ESR2_FemaleCpGTile.4150,CpGTile005956,2,170124001,170125000,0.00355152766685841,0.04159314908225,13.09160553139,Gm14270,-1955,+,pseudogenic_transcript,pseudogene,No,No,No
HDM_ESR2_Male-v-HDM_ESR2_FemaleCpGTile.4153,CpGTile007557,2,170193001,170194000,0.000261549417160874,0.00600541627226038,11.4581620910735,Bcas1,-1287,-,transcript,gene,No,No,Yes
HDM_ESR2_Male-v-HDM_ESR2_FemaleCpGTile.4163,CpGTile000586,2,170730001,170731000,0.00036406488867705,0.00780593364164811,13.5664310701792,Gm14263,65745,-,pseudogenic_transcript,pseudogene,No,No,No
HDM_ESR2_Male-v-HDM_ESR2_FemaleCpGTile.4173,CpGTile000592,2,172170001,172171000,0.0021239932516234,0.0289740745480498,12.2516224410534,Gm14273,3749,+,lnc_RNA,ncRNA_gene,No,No,Yes
HDM_ESR2_Male-v-HDM_ESR2_FemaleCpGTile.4206,CpGTile000594,2,173074001,173075000,4.69553165445547e-07,2.33788421630472e-05,12.5908836689038,Pmepa1,1516,-,lnc_RNA,gene,No,No,Yes
HDM_ESR2_Male-v-HDM_ESR2_FemaleCpGTile.4214,CpGTile007558,2,173251001,173252000,7.4741934435003e-05,0.00210576854164346,11.8159794793844,Gm14642,14644,+,lnc_RNA,ncRNA_gene,No,No,No
HDM_ESR2_Male-v-HDM_ESR2_FemaleCpGTile.4236,CpGTile000600,2,174127001,174128000,9.93388839954744e-10,6.98953352095772e-08,10.3414133448494,Gnasas1,0,-,lnc_RNA,ncRNA_gene,Yes,Yes,Yes
HDM_ESR2_Male-v-HDM_ESR2_FemaleCpGTile.4242,CpGTile000603,2,174169001,174170000,7.49409378538316e-15,7.1053017674423e-13,11.7313401410675,Gnas,0,+,mRNA,gene,Yes,Yes,Yes
HDM_ESR2_Male-v-HDM_ESR2_FemaleCpGTile.4403,CpGTile000625,3,9891001,9892000,0.00342939915171615,0.0405178128497744,13.4637873236143,Gm55352,2789,-,rRNA,ncRNA_gene,No,No,Yes
HDM_ESR2_Male-v-HDM_ESR2_FemaleCpGTile.4473,CpGTile000634,3,28032001,28033000,0.000153463630402198,0.00389663393725156,14.6651497914297,Pld1,-5320,+,mRNA,gene,No,No,Yes
HDM_ESR2_Male-v-HDM_ESR2_FemaleCpGTile.4474,CpGTile000635,3,28039001,28040000,0.00018301209190081,0.0044618444047395,15.6100217864924,Pld1,681,+,mRNA,gene,Yes,No,Yes
HDM_ESR2_Male-v-HDM_ESR2_FemaleCpGTile.4515,CpGTile007559,3,32713001,32714000,0.00351773707563624,0.0413059730604253,11.2625636789206,Gnb4,-42268,-,mRNA,gene,No,No,No
HDM_ESR2_Male-v-HDM_ESR2_FemaleCpGTile.4576,CpGTile000648,3,37535001,37536000,7.30247141241659e-22,8.60114997319142e-20,17.3797864241476,Gm43484,-6976,+,unconfirmed_transcript,gene,No,No,Yes
HDM_ESR2_Male-v-HDM_ESR2_FemaleCpGTile.4577,CpGTile000649,3,37650001,37651000,3.01554611008596e-05,0.000990499089500083,15.8808071793346,Gm12565,3222,-,pseudogenic_transcript,pseudogene,No,No,No
HDM_ESR2_Male-v-HDM_ESR2_FemaleCpGTile.4583,CpGTile007560,3,37710001,37711000,0.000478346395668702,0.00963067978103339,10.8012813621998,Gm43820,11247,+,unconfirmed_transcript,gene,No,No,No
HDM_ESR2_Male-v-HDM_ESR2_FemaleCpGTile.4587,CpGTile004685,3,38098001,38099000,0.000524587027804904,0.010290446121468,15.7267324649826,Gm22899,-48618,-,snoRNA,ncRNA_gene,No,No,No
HDM_ESR2_Male-v-HDM_ESR2_FemaleCpGTile.4621,CpGTile005982,3,50898001,50899000,3.56847072358167e-06,0.000148467023009962,14.6372151544806,Gm37209,-11770,-,unconfirmed_transcript,gene,No,No,No
HDM_ESR2_Male-v-HDM_ESR2_FemaleCpGTile.4622,CpGTile005983,3,50950001,50951000,0.00435207931222383,0.0476110886295137,10.0295793163891,Gm29230,31278,-,lnc_RNA,ncRNA_gene,No,No,No
HDM_ESR2_Male-v-HDM_ESR2_FemaleCpGTile.4632,CpGTile000659,3,51217001,51218000,0.000757921492130257,0.0137293626553618,16.6090463843273,Gm37399,-6678,-,unconfirmed_transcript,gene,No,No,Yes
HDM_ESR2_Male-v-HDM_ESR2_FemaleCpGTile.4648,CpGTile004408,3,51697001,51698000,0.00450497670156846,0.0489093586382706,10.8140663164587,Maml3,5958,-,mRNA,gene,No,No,Yes
HDM_ESR2_Male-v-HDM_ESR2_FemaleCpGTile.4664,CpGTile000663,3,52508001,52509000,0.00113177355962645,0.018328418068853,22.9725655712994,Gm10293,-11256,+,pseudogenic_transcript,pseudogene,No,No,No
HDM_ESR2_Male-v-HDM_ESR2_FemaleCpGTile.4744,CpGTile005995,3,63801001,63802000,0.000941086263068694,0.0159960673297812,12.1368577075099,Plch1,4795,-,mRNA,gene,No,No,Yes
HDM_ESR2_Male-v-HDM_ESR2_FemaleCpGTile.4757,CpGTile005369,3,65577001,65578000,4.72819999374908e-06,0.000190388306435653,18.1977998274374,Lekr1,3265,+,transcript,gene,No,Yes,Yes
HDM_ESR2_Male-v-HDM_ESR2_FemaleCpGTile.4775,CpGTile005996,3,67620001,67621000,0.00219769477189774,0.0297142300203291,12.5737303985038,Gm37601,-27917,-,pseudogenic_transcript,pseudogene,No,No,No
HDM_ESR2_Male-v-HDM_ESR2_FemaleCpGTile.4782,CpGTile007561,3,68598001,68599000,4.99442882919529e-14,4.54204058358567e-12,12.7778987031958,Il12a,0,+,lnc_RNA,gene,Yes,Yes,Yes
