id,newid,infiniumid,chr,start,stop,pval,qval,mdiff,gene,gene-distance,gene-strand,feature-type,gene-type,in-promoter,in-exon,in-intron
HDM-v-PBS-covCpG.218367,CpG005949,,8,32611118,32611118,4.29709910591714e-05,0.0253674465598508,10.611681477008,Gm22140,-65039,+,snRNA,ncRNA_gene,No,No,Yes
HDM-v-PBS-covCpG.220744,CpG005950,,8,70919645,70919645,4.45546200221333e-08,0.000183176901387187,10.7317373336249,Klhl26,8904,-,mRNA,gene,No,No,Yes
HDM-v-PBS-covCpG.221587,CpG005951,,8,73027958,73027958,1.16931411181719e-05,0.0121267439446827,-11.2958727321059,ENSMUSG00000120692,5505,+,lnc_RNA,ncRNA_gene,No,No,No
HDM-v-PBS-covCpG.226727,CpG005261,,8,118427677,118427677,1.46837375127404e-07,0.00047615051100881,-10.2607563594872,Hsd17b2,-966,+,mRNA,gene,Yes,No,No
HDM-v-PBS-covCpG.227240,CpG005296,,8,121519641,121519641,1.01721892965131e-06,0.00210987849559008,-10.1178673716678,Irf8,40695,+,transcript,gene,No,No,No
HDM-v-PBS-covCpG.235009,CpG005952,,9,60898837,60898837,6.80390773017611e-08,0.000256799735107436,-10.4339495966374,Gm5122,-21926,+,lnc_RNA,ncRNA_gene,No,No,No
HDM-v-PBS-covCpG.235010,CpG005446,cg46831236_TC21,9,60898866,60898866,9.50747332532012e-06,0.0105745223922534,-10.9932341360742,Gm5122,-21897,+,lnc_RNA,ncRNA_gene,No,No,No
HDM-v-PBS-covCpG.238260,CpG005501,,9,89942004,89942004,2.61047958864297e-05,0.0186680188641057,-11.1400726350879,Ctsh,-202,+,lnc_RNA,gene,Yes,No,Yes
HDM-v-PBS-covCpG.239432,CpG005954,,9,102419110,102419110,6.47773520127944e-07,0.00158657763592305,-15.21436106088,Gm55758,-5855,+,rRNA,ncRNA_gene,No,Yes,No
HDM-v-PBS-covCpG.239433,CpG005955,,9,102419117,102419117,2.97469287255284e-05,0.0200841633487399,-12.9951486034572,Gm55758,-5848,+,rRNA,ncRNA_gene,No,Yes,No
HDM-v-PBS-covCpG.239652,CpG005537,,9,103376288,103376288,3.28294572804026e-07,0.00091963514660204,-12.3358840467406,Tmem108,-5479,-,lnc_RNA,gene,No,Yes,No
HDM-v-PBS-covCpG.241690,CpG005587,,9,116052607,116052607,6.743223746025e-08,0.000256799735107436,-10.415770609319,Gm31410,4739,+,lnc_RNA,ncRNA_gene,No,No,Yes
HDM-v-PBS-covCpG.242501,CpG005608,,9,121511652,121511652,9.01391262440329e-11,1.15294032674199e-06,-16.3494909682458,Sec22c,7888,-,lnc_RNA,gene,No,Yes,No
