id,newid,infiniumid,chr,start,stop,pval,qval,mdiff,gene,gene-distance,gene-strand,feature-type,gene-type,in-promoter,in-exon,in-intron
HDM_ESR2_Female-v-HDM_WT_FemaleCpG.9564,CpG010818,,1,106673295,106673295,0.000253196688136847,0.0449560769882639,-14.9533723704186,Kdsr,14119,-,lnc_RNA,gene,No,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpG.9631,CpG010819,,1,117811515,117811515,0.00014082987447858,0.0317941548474231,-17.0662501626969,Gm7195,15265,+,pseudogenic_transcript,pseudogene,No,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpG.10067,CpG000163,,1,125362936,125362936,6.721436853528e-13,4.83962320645183e-09,15.5453034081463,Actr3,230,-,lnc_RNA,gene,Yes,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpG.10068,CpG000164,,1,125362948,125362948,2.26821150807322e-09,8.99430236036113e-06,13.844786408294,Actr3,218,-,lnc_RNA,gene,Yes,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpG.10147,CpG005974,,1,127198074,127198074,8.39939763114207e-06,0.00607980101972275,-13.4041331802526,Gm37510,-187,+,unconfirmed_transcript,gene,Yes,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpG.10314,CpG005977,,1,130587598,130587598,1.59804906908595e-06,0.0018294697538019,-21.1775721524565,C4bp,1750,-,mRNA,gene,No,Yes,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpG.10667,CpG010820,,1,132265810,132265810,1.35907582731312e-06,0.00161677236157258,-16.1672055735191,F730311O21Rik,-3921,+,lnc_RNA,ncRNA_gene,No,No,No
HDM_ESR2_Female-v-HDM_WT_FemaleCpG.10733,CpG000185,,1,132523641,132523641,3.71017288768941e-06,0.00336140025579235,-23.9069359086918,Nfasc,-8764,-,transcript,gene,No,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpG.10790,CpG000188,,1,132848785,132848785,3.06167813111303e-05,0.0131508288001976,-19.4816598926188,Gm55923,2698,-,miRNA,ncRNA_gene,No,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpG.11075,CpG010821,,1,134226400,134226400,5.92720731475923e-05,0.0191539858646998,-17.8842264914055,Ppfia4,6147,-,lnc_RNA,gene,No,Yes,No
HDM_ESR2_Female-v-HDM_WT_FemaleCpG.11454,CpG000207,,1,135591991,135591991,1.36599547989998e-05,0.00800721709055273,-16.4009303579856,ENSMUSG00000120094,-22659,+,lnc_RNA,ncRNA_gene,No,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpG.11456,CpG005979,,1,135601328,135601328,8.08299266854247e-08,0.000187423136669634,-27.2266313932981,ENSMUSG00000120094,-13322,+,lnc_RNA,ncRNA_gene,No,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpG.11457,CpG005980,,1,135601334,135601334,4.5001305035685e-05,0.0162035678015653,-20.2161846333625,ENSMUSG00000120094,-13316,+,lnc_RNA,ncRNA_gene,No,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpG.11458,CpG000209,,1,135601366,135601366,3.73823297865869e-05,0.0146326239977986,-18.7281877961868,ENSMUSG00000120094,-13284,+,lnc_RNA,ncRNA_gene,No,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpG.11736,CpG010822,cg37520522_BC21,1,136624059,136624059,6.38024221114564e-05,0.0198827144064506,-13.8610763454318,Platr22,112,+,lnc_RNA,ncRNA_gene,Yes,Yes,No
HDM_ESR2_Female-v-HDM_WT_FemaleCpG.11737,CpG010823,,1,136624064,136624064,6.13274042625381e-05,0.0195399400294256,-13.6062935812623,Platr22,117,+,lnc_RNA,ncRNA_gene,Yes,Yes,No
HDM_ESR2_Female-v-HDM_WT_FemaleCpG.11798,CpG000218,,1,138488452,138488452,4.68339122912954e-05,0.0166203086441368,-16.1601178374341,Gm37080,-6007,-,unconfirmed_transcript,gene,No,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpG.12586,CpG006499,,1,153229650,153229650,0.000170664524237055,0.0357070198400902,-12.1587151629665,Lamc1,-21119,-,mRNA,gene,No,No,No
HDM_ESR2_Female-v-HDM_WT_FemaleCpG.12587,CpG000235,,1,153229666,153229666,1.21528116307984e-05,0.00750595686721708,-14.3255735302407,Lamc1,-21135,-,mRNA,gene,No,No,No
HDM_ESR2_Female-v-HDM_WT_FemaleCpG.12630,CpG006500,,1,153762000,153762000,0.000145550200140241,0.0325337721841824,-15.5844325453833,Teddm1a,-5488,+,mRNA,gene,No,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpG.13611,CpG010824,,1,164366111,164366111,7.84643087992981e-05,0.0222894860585606,-22.3648648648649,Gm26685,35235,+,lnc_RNA,ncRNA_gene,No,No,No
HDM_ESR2_Female-v-HDM_WT_FemaleCpG.14215,CpG010825,,1,169047358,169047358,5.49817373985103e-05,0.0183012041655693,-21.0227272727273,Gm37839,127844,-,lnc_RNA,ncRNA_gene,No,No,No
HDM_ESR2_Female-v-HDM_WT_FemaleCpG.14291,CpG008755,,1,170376759,170376759,0.000147960566150925,0.0328334056325483,-11.4185787309274,Nos1ap,7921,-,lnc_RNA,gene,No,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpG.14412,CpG006505,,1,170891355,170891355,3.73105375816877e-10,1.689879531004e-06,-14.2965068888049,Mir6546,867,-,miRNA,ncRNA_gene,Yes,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpG.14419,CpG006507,,1,170891562,170891562,9.3323396823213e-06,0.00646664011445752,-11.6542662366222,Mir6546,660,-,miRNA,ncRNA_gene,Yes,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpG.14462,CpG000259,,1,170943511,170943511,3.43600589543899e-06,0.00315479148899885,-17.5943281613385,Cfap126,1955,+,mRNA,gene,No,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpG.15411,CpG000279,,1,179698480,179698480,1.64532198442825e-06,0.00186795703336404,-24.6428571428571,Gm37070,54497,-,pseudogenic_transcript,pseudogene,No,No,No
HDM_ESR2_Female-v-HDM_WT_FemaleCpG.15412,CpG000280,,1,179698492,179698492,7.68838064687579e-06,0.00576335055994186,-17.4270526597575,Gm37070,54485,-,pseudogenic_transcript,pseudogene,No,No,No
HDM_ESR2_Female-v-HDM_WT_FemaleCpG.15548,CpG006508,,1,180181865,180181865,4.03472372044286e-07,0.000677265918384162,-20.8522727272727,Gm37033,-3349,+,unconfirmed_transcript,gene,No,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpG.15680,CpG000284,,1,180599079,180599079,0.000202216099365966,0.0392828979036825,-16.181812438801,Gm38293,-2859,-,lnc_RNA,ncRNA_gene,No,No,No
HDM_ESR2_Female-v-HDM_WT_FemaleCpG.15928,CpG010826,,1,181367654,181367654,2.13595794546204e-05,0.0105873347360477,-14.7513946155712,Ccdc121rt1,-28639,-,mRNA,gene,No,No,No
HDM_ESR2_Female-v-HDM_WT_FemaleCpG.16088,CpG008762,,1,181929916,181929916,0.000232636320076628,0.0427286255610792,-15.8886255924171,Srp9,-22386,+,mRNA,gene,No,No,No
HDM_ESR2_Female-v-HDM_WT_FemaleCpG.16215,CpG010827,,1,182327154,182327154,1.240485067978e-05,0.00759306367873614,-16.5553925165077,Gm37069,5435,+,unconfirmed_transcript,gene,No,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpG.16428,CpG008764,cg37890468_BC21,1,183792683,183792683,3.34691248351253e-05,0.0138540235384092,-12.4747191011236,Dusp10,26107,+,mRNA,gene,No,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpG.16629,CpG010828,,1,185927654,185927654,7.57801863610066e-05,0.021802594437812,-23.3134205376455,Gm37272,13202,+,unconfirmed_transcript,gene,No,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpG.16800,CpG010829,,1,188598646,188598646,0.000183752830016396,0.0371245321616833,-15.0555555555556,Ush2a,-87295,+,mRNA,gene,No,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpG.16801,CpG008770,,1,188598662,188598662,1.78366468429898e-05,0.00942142245908943,-17.4532828282828,Ush2a,-87279,+,mRNA,gene,No,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpG.17036,CpG008773,,1,190727817,190727817,8.00883556379833e-05,0.0224856664442735,-21.4760014435222,Gm31373,2930,+,lnc_RNA,ncRNA_gene,No,No,No
HDM_ESR2_Female-v-HDM_WT_FemaleCpG.17278,CpG000317,,1,191365653,191365653,8.51526264308684e-06,0.00610772927585793,-22.8231553246458,Gm37349,35896,+,unconfirmed_transcript,gene,No,No,No
HDM_ESR2_Female-v-HDM_WT_FemaleCpG.17368,CpG006352,,1,191754747,191754747,0.000137570256426795,0.0313705832031903,-10.8875817936875,Gstp-ps,4004,-,pseudogenic_transcript,pseudogene,No,Yes,No
HDM_ESR2_Female-v-HDM_WT_FemaleCpG.17372,CpG010269,,1,191760609,191760609,0.000231516558432809,0.0426324308420064,-15.3530895334174,Gstp-ps,-1860,-,pseudogenic_transcript,pseudogene,No,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpG.17490,CpG010830,,1,192029839,192029839,2.26795892271875e-05,0.0109829690764193,-16.877896722858,Kcnh1,-87209,+,mRNA,gene,No,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpG.17656,CpG010831,,10,3814244,3814244,2.73116411277319e-05,0.0124338707765715,-20.1332272817658,Gm16149,5364,-,pseudogenic_transcript,pseudogene,No,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpG.17657,CpG010832,,10,3814261,3814261,0.000133877133693817,0.0308335116173296,-12.3781331077915,Gm16149,5347,-,pseudogenic_transcript,pseudogene,No,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpG.17679,CpG005986,,10,4061262,4061262,1.32529305566658e-06,0.00159439616555156,-16.7508057385699,Gm25515,6951,+,snRNA,ncRNA_gene,No,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpG.17831,CpG000323,,10,5030912,5030912,6.14884228392734e-05,0.0195399400294256,-17.3188405797101,Gm48836,10375,-,pseudogenic_transcript,pseudogene,No,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpG.18231,CpG000331,,10,8719296,8719296,0.00017387450398472,0.0360949847144356,-22.3506069094304,4930553I21Rik,17892,-,unconfirmed_transcript,gene,No,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpG.18350,CpG010833,,10,10761158,10761158,4.18982164543718e-05,0.0156639492893386,-15.8253949814126,4930567K20Rik,134336,+,lnc_RNA,ncRNA_gene,No,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpG.19090,CpG010834,,10,19275987,19275987,0.000150929722805561,0.0332394984732467,-16.3218159903576,Olig3,43708,+,mRNA,gene,No,No,No
HDM_ESR2_Female-v-HDM_WT_FemaleCpG.19269,CpG008783,,10,20126475,20126475,8.99035110388324e-07,0.0012032437101843,-17.9152948554279,Map7,-11036,+,lnc_RNA,gene,No,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpG.19270,CpG008784,,10,20126481,20126481,2.46798844977629e-05,0.0116225123075546,-15.5524199870098,Map7,-11030,+,lnc_RNA,gene,No,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpG.19271,CpG008785,,10,20126490,20126490,0.000170627278638401,0.0357070198400902,-13.2626630133705,Map7,-11021,+,lnc_RNA,gene,No,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpG.19273,CpG000348,,10,20142953,20142953,7.26949757013571e-05,0.0213347594303176,-21.5109846688794,Map7,582,+,lnc_RNA,gene,Yes,Yes,No
HDM_ESR2_Female-v-HDM_WT_FemaleCpG.19561,CpG010835,,10,22257798,22257798,0.000184420065699087,0.0371297256237215,-16.0361377752682,Raet1d,20007,+,mRNA,gene,No,No,No
HDM_ESR2_Female-v-HDM_WT_FemaleCpG.19726,CpG008788,,10,25074789,25074789,3.40767288471054e-05,0.0140206864626703,-22.0027201632098,Akap7,1268,-,mRNA,gene,No,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpG.20201,CpG006516,,10,34360365,34360365,3.35375481352595e-09,1.29242688783856e-05,-16.0466275923519,Frk,839,+,lnc_RNA,gene,Yes,Yes,No
HDM_ESR2_Female-v-HDM_WT_FemaleCpG.20202,CpG005988,,10,34360377,34360377,2.12351402116286e-06,0.00220463794364258,-20.9977522477522,Frk,851,+,lnc_RNA,gene,Yes,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpG.20473,CpG005990,,10,40088916,40088916,5.36368322247239e-05,0.0180290042050305,-15.79225584776,Gm37786,9888,-,unconfirmed_transcript,gene,No,No,No
HDM_ESR2_Female-v-HDM_WT_FemaleCpG.20618,CpG006517,,10,41027484,41027484,0.000215447785635503,0.0407105057041346,-13.2600672740396,Gm32338,-13293,-,lnc_RNA,ncRNA_gene,No,No,No
HDM_ESR2_Female-v-HDM_WT_FemaleCpG.20619,CpG006518,,10,41027486,41027486,0.000224285024878072,0.0419171961613655,-13.1374722838138,Gm32338,-13295,-,lnc_RNA,ncRNA_gene,No,No,No
HDM_ESR2_Female-v-HDM_WT_FemaleCpG.20620,CpG010836,,10,41027488,41027488,0.000185818854907157,0.03722272592536,-13.4486797129278,Gm32338,-13297,-,lnc_RNA,ncRNA_gene,No,No,No
HDM_ESR2_Female-v-HDM_WT_FemaleCpG.20708,CpG010837,,10,42065807,42065807,2.645890266231e-06,0.00258016185674708,-18.8952745849298,Foxo3,68556,-,mRNA,gene,No,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpG.20709,CpG000380,,10,42065817,42065817,8.64743149451533e-05,0.0234260346155313,-21.4333372581341,Foxo3,68546,-,mRNA,gene,No,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpG.21132,CpG000388,,10,43359340,43359340,2.21845857537859e-05,0.0108198561458417,-19.2163641601844,Bend3,-1890,+,mRNA,gene,No,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpG.21183,CpG006521,,10,43473162,43473162,6.35049228583423e-06,0.00498817113109753,-17.7281402417474,F930017D23Rik,3742,+,lnc_RNA,ncRNA_gene,No,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpG.21864,CpG006522,,10,56345350,56345350,6.40783999761898e-05,0.0199342683573419,-13.1287413806168,Gm9118,-28087,+,pseudogenic_transcript,pseudogene,No,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpG.22079,CpG006523,,10,59696709,59696709,0.000240305035097389,0.0436008095864411,-17.617209834191,Micu1,-631,+,lnc_RNA,gene,Yes,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpG.22127,CpG000404,,10,60022176,60022176,6.89224281837691e-07,0.00100844446650516,-19.013209013209,Chst3,2354,-,mRNA,gene,No,Yes,No
HDM_ESR2_Female-v-HDM_WT_FemaleCpG.22128,CpG000405,,10,60022187,60022187,1.78702511811681e-07,0.000359521421998543,-20.5322455322455,Chst3,2343,-,mRNA,gene,No,Yes,No
HDM_ESR2_Female-v-HDM_WT_FemaleCpG.22166,CpG010838,,10,60460408,60460408,6.41081771329042e-06,0.00501162316689104,-15.0521313935338,Cdh23,28405,-,transcript,gene,No,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpG.22255,CpG008806,,10,60721191,60721191,7.09159589532008e-05,0.0211365607913848,-18.2382382382382,Mir6408,-37611,+,miRNA,ncRNA_gene,No,No,No
HDM_ESR2_Female-v-HDM_WT_FemaleCpG.22586,CpG005994,,10,61715688,61715688,6.21056397241341e-06,0.00491120389846247,-18.2872340425532,Col13a1,-1518,-,transcript,gene,No,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpG.22777,CpG008811,,10,62500950,62500950,0.000192285883349587,0.0379045163788683,-13.3739458451666,Gm18514,-4632,+,pseudogenic_transcript,pseudogene,No,Yes,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpG.23200,CpG008812,,10,67542389,67542389,0.000212198620310622,0.0404316197555265,-19.9534161490683,Gm47574,-1279,+,unconfirmed_transcript,gene,No,No,No
HDM_ESR2_Female-v-HDM_WT_FemaleCpG.23420,CpG000442,,10,70384497,70384497,0.00010324264497718,0.0262061410066103,-20.9904553278047,Gm29783,-43420,-,pseudogenic_transcript,pseudogene,No,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpG.23468,CpG010839,,10,70861370,70861370,0.00014625270155925,0.0325865628464393,-19.3527607361963,Gm48025,-32501,-,lnc_RNA,ncRNA_gene,No,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpG.23749,CpG000455,,10,75009530,75009530,2.88178462152682e-05,0.0127586895062411,-18.4439812758397,Bcr,-267,+,mRNA,gene,Yes,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpG.23750,CpG005996,,10,75009551,75009551,2.42149223712304e-05,0.0115627592552774,-17.4821144000271,Bcr,-246,+,mRNA,gene,Yes,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpG.24015,CpG010840,,10,76486605,76486605,1.30923069567709e-05,0.00785278754937736,-15.5331088664422,Col6a2,-27142,-,mRNA,gene,No,No,No
HDM_ESR2_Female-v-HDM_WT_FemaleCpG.24623,CpG008815,,10,79571286,79571286,2.79059435147336e-05,0.0125996102459218,-23.4895516331913,Polrmt,1317,-,lnc_RNA,gene,No,Yes,No
HDM_ESR2_Female-v-HDM_WT_FemaleCpG.24624,CpG010841,,10,79571291,79571291,8.81219927180309e-05,0.0237547952468725,-15.8334415443882,Polrmt,1312,-,lnc_RNA,gene,No,Yes,No
HDM_ESR2_Female-v-HDM_WT_FemaleCpG.24625,CpG000472,,10,79571307,79571307,9.67616083423134e-05,0.0250952711418075,-15.772843353677,Polrmt,1296,-,lnc_RNA,gene,No,Yes,No
HDM_ESR2_Female-v-HDM_WT_FemaleCpG.24894,CpG010842,,10,79886981,79886981,0.000305256341539965,0.0496559994726381,-19.5492957746479,Gpx4,-2341,+,mRNA,gene,No,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpG.25486,CpG010843,,10,80422789,80422789,3.30664543608063e-06,0.00305653196687943,-28.5482562854826,Abhd17a,-332,-,mRNA,gene,Yes,Yes,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpG.25766,CpG010844,,10,80791552,80791552,6.41135682616937e-05,0.0199342683573419,-13.956043956044,Gm3828,-1009,-,pseudogenic_transcript,pseudogene,No,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpG.26059,CpG010845,,10,81177174,81177174,0.000229472866445794,0.0425861979383082,-11.0533398580866,Gipc3,1927,-,mRNA,gene,No,Yes,No
HDM_ESR2_Female-v-HDM_WT_FemaleCpG.26163,CpG010846,,10,81252379,81252379,0.000179375163421278,0.0365715037609076,-13.7596899224806,Mir1191b,-249,-,miRNA,ncRNA_gene,Yes,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpG.26608,CpG005997,,10,82916470,82916470,1.03153853578444e-05,0.00677577500386209,-15.5840940739595,Gm10773,-48942,-,unconfirmed_transcript,gene,No,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpG.27144,CpG008820,,10,86177653,86177653,1.59519450525674e-05,0.00888419442868372,-15.1424050632911,Timp3,38937,+,mRNA,gene,No,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpG.27220,CpG005999,,10,87382433,87382433,0.000154596378465222,0.0337853180320461,-18.4646464646465,Pah,-102,+,mRNA,gene,Yes,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpG.27292,CpG010847,,10,88481438,88481438,0.000174444851798857,0.0360949847144356,-20.551724137931,Gm8435,4199,+,pseudogenic_transcript,pseudogene,No,No,No
HDM_ESR2_Female-v-HDM_WT_FemaleCpG.27684,CpG000514,,10,93524111,93524111,7.60204978310258e-05,0.0218487595502929,-20.8271287396778,Gm15915,-4928,-,lnc_RNA,ncRNA_gene,No,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpG.27754,CpG006001,,10,93885211,93885211,2.28460435097406e-05,0.0110440303805579,-14.9489543591917,Fgd6,13350,+,mRNA,gene,No,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpG.27793,CpG010848,,10,94085531,94085531,3.08776200150062e-05,0.013162306634448,-17.8743961352657,Gm4792,49035,-,lnc_RNA,ncRNA_gene,No,No,No
HDM_ESR2_Female-v-HDM_WT_FemaleCpG.27994,CpG000519,,10,95154162,95154162,8.13007704554799e-05,0.0226680375964751,-14.7970085470085,Gm48882,55,+,lnc_RNA,ncRNA_gene,Yes,Yes,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpG.28197,CpG010849,,10,95598687,95598687,6.75575867761053e-05,0.020455748176018,-19.925389510643,ENSMUSG00000121062,-11006,+,lnc_RNA,ncRNA_gene,No,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpG.28584,CpG008826,,10,99923903,99923903,2.47969185719048e-05,0.0116575625803057,-23.8762626262626,Kitl,-15,+,lnc_RNA,gene,Yes,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpG.29137,CpG000553,,10,111494561,111494561,0.000254741706629929,0.0450549761983317,-14.9720475192173,Gm47864,-8845,-,pseudogenic_transcript,pseudogene,No,No,No
HDM_ESR2_Female-v-HDM_WT_FemaleCpG.29255,CpG000556,,10,115105873,115105873,1.16527137016561e-05,0.00730991160782579,-17.8393459799944,Gm8942,-10,+,pseudogenic_transcript,pseudogene,Yes,No,No
HDM_ESR2_Female-v-HDM_WT_FemaleCpG.29502,CpG008828,,10,116881668,116881668,9.38628961072675e-06,0.00648532565130644,-15.5339366515837,Lrrc10,424,+,mRNA,gene,Yes,Yes,No
HDM_ESR2_Female-v-HDM_WT_FemaleCpG.29503,CpG010850,,10,116881697,116881697,0.000276514022593538,0.0471090822319425,-12.8375480335775,Lrrc10,453,+,mRNA,gene,Yes,Yes,No
